WBStrain00023056	JU742	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05. Picked as dauer 20 May.	C. elegans wild isolate	CPV4	
WBStrain00023057	JU743	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05. Picked as dauer 20 May.	C. elegans wild isolate	CPV5	
WBStrain00023058	JU744	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05. Picked as dauer 20 May.	C. elegans wild isolate	CPV6	
WBStrain00023059	JU745	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05. Picked as dauer 20 May.	C. elegans wild isolate	CPV7	
WBStrain00023060	JU746	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05. Picked as dauer 20 May.	C. elegans wild isolate	CPV8	
WBStrain00023061	JU747	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05.	C. elegans wild isolate	CPV9	
WBStrain00023062	JU748	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05.	C. elegans wild isolate	CPV10	
WBStrain00023063	JU749	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05.	C. elegans wild isolate	CPV11	
WBStrain00023064	JU750	Caenorhabditis elegans	Franconville (Val d'Oise), France. Compost heap in Claude Pieaus garden, 20 May 05.	C. elegans wild isolate	CPV12	
WBStrain00023065	JU751	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	JA VI 2.1	
WBStrain00023066	JU752	Caenorhabditis elegans	Isolated from the compost heap in Jean-Antoine Lepesants garden (Le Perreux sur Marne -94- France), 08 June 05. Picked as dauer.	C. elegans wild isolate	JA VI 2.2	
WBStrain00023067	JU753	Caenorhabditis elegans	Isolated from the compost heap in Jean-Antoine Lepesants garden (Le Perreux sur Marne -94- France), 08 June 05. Picked as dauer.	C. elegans wild isolate	JA VI 2.3	
WBStrain00023068	JU754	Caenorhabditis elegans	Isolated from the compost heap in Jean-Antoine Lepesants garden (Le Perreux sur Marne -94- France), 08 June 05. Picked as dauer.	C. elegans wild isolate	JA VI 2.4	
WBStrain00023069	JU755	Caenorhabditis elegans	Isolated from the compost heap in Jean-Antoine Lepesants garden (Le Perreux sur Marne -94- France), 08 June 05. Picked as dauer.	C. elegans wild isolate	JA VI 2.5	
WBStrain00023070	JU756	Caenorhabditis elegans	Isolated from the compost heap in Jean-Antoine Lepesants garden (Le Perreux sur Marne -94- France), 08 June 05. Picked as dauer.	C. elegans wild isolate	JA VI 2.6	
WBStrain00023071	JU774	Caenorhabditis elegans	Isolated in Carcavelos, Portugal from garden garbage left on pavement, 10 July 05.	C. elegans wild isolate.	P6P2	
WBStrain00023072	JU775	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a tree with red fruits rotting.	C. elegans wild isolate.	P8D1	
WBStrain00023073	JU776	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a tree with red fruits rotting.	C. elegans wild isolate.	P8F1	
WBStrain00023074	JU777	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a tree with red fruits rotting.	C. elegans wild isolate.	P8M3	
WBStrain00023075	JU778	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a Ficus isophlebia tree with fruit.	C. elegans wild isolate.	P12B4	
WBStrain00023076	JU779	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a Ficus isophlebia tree with fruit.	C. elegans wild isolate.	P12B7	
WBStrain00023077	JU780	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a Ficus isophlebia tree with fruit.	C. elegans wild isolate.	P12B30	
WBStrain00023078	JU781	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a Ficus isophlebia tree with fruit.	C. elegans wild isolate.	P12D4	
WBStrain00023079	JU782	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	P14D1	
WBStrain00023080	JU783	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal, 10 July 05 in a compost heap at the top of the garden.	C. elegans wild isolate	P14F1	
WBStrain00023081	JU784	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal, 10 July 05 in a compost heap at the top of the garden.	C. elegans wild isolate	P14H1	
WBStrain00023082	JU785	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal, 10 July 05 in a compost heap at the top of the garden.	C. elegans wild isolate	P14H2	
WBStrain00023083	JU792	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	F2A1	
WBStrain00023084	JU799	Caenorhabditis elegans	Isolated in the Botanical Garden, Lisbon, Portugal. July 10, 2005 below a tree with red fruits rotting.	C. elegans wild isolate.	P8L3	
WBStrain00023085	JU801	Caenorhabditis elegans	Strain was genotyped at JU lab and is different to the strain held at the CGC	C. elegans wild isolate	E1.2	
WBStrain00023086	JU804	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as L4 on the 20	C. elegans wild isolate	E1.13	
WBStrain00023087	JU805	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as L4 on the 20	C. elegans wild isolate	E1.15	
WBStrain00023088	JU806	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as dauer on the 19	C. elegans wild isolate	E2.2	
WBStrain00023089	JU807	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as dauer on the 19	C. elegans wild isolate	E2.4	
WBStrain00023090	JU808	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as dauer on the 19	C. elegans wild isolate	E2.6	
WBStrain00023091	JU809	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as dauer on the 19	C. elegans wild isolate	E2.10	
WBStrain00023092	JU810	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as dauer on the 19	C. elegans wild isolate	E2.13	
WBStrain00023093	JU811	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as dauer on the 19	C. elegans wild isolate	E3.5	
WBStrain00023094	JU812	Caenorhabditis elegans	Isolated from Franconville compost 19 Jul. 2005 - picked as dauer on the 19	C. elegans wild isolate	E3.11	
WBStrain00023095	JU813	Caenorhabditis elegans	Isolated from Le Perreux-Marne 13 July 2005 - J-A Lepesant compost. FROZEN STRAIN is a C. briggsae.	C. elegans wild isolate	1.1	
WBStrain00023096	JU814	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	1.2	
WBStrain00023097	JU815	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	1.3	
WBStrain00023098	JU816	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	4.1	
WBStrain00023099	JU817	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	4.2	
WBStrain00023100	JU818	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	4.3	
WBStrain00023101	JU819	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	7.1	
WBStrain00023102	JU820	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	8.1	
WBStrain00023103	JU821	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	9.1	
WBStrain00023104	JU822	Caenorhabditis elegans	isolated from Le Perreux-Marne 13-07 - J-A Lepesant	C. elegans wild isolate	10.1	
WBStrain00023105	JU829	Caenorhabditis elegans	Compost heap of Ray Hong in Tbingen, Germany, 28 Sep 05.	C. elegans wild isolate.	T2A1	
WBStrain00023106	JU830	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	T2A2	
WBStrain00023107	JU831	Caenorhabditis elegans	Compost heap of Ray Hong in Tuebingen, Germany, 28 Sep 05.	C. elegans wild isolate	T2B1	
WBStrain00023108	JU832	Caenorhabditis elegans	Compost heap of Ray Hong in Tuebingen, Germany, 28 Sep 05.	C. elegans wild isolate	T2B2	
WBStrain00023109	JU833	Caenorhabditis elegans	Compost heap of Ray Hong in Tuebingen, Germany, 28 Sep 05.	C. elegans wild isolate	T2B3	
WBStrain00023110	JU834	Caenorhabditis elegans	Compost heap of Ray Hong in Tuebingen, Germany, 28 Sep 05.	C. elegans wild isolate	T2B4	
WBStrain00023111	JU847	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	O6A1	
WBStrain00023112	JU848	Caenorhabditis elegans	Strain was genotyped at JU lab and is different to the strain held at the CGC	C. elegans wild isolate	O6A5	
WBStrain00023113	JU849	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as adult on 6 Oct .	C. elegans wild isolate	O6A7	
WBStrain00023114	JU850	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as adult on 6 Oct .	C. elegans wild isolate	O6B1	
WBStrain00023115	JU851	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as L4 on 4 Oct.	C. elegans wild isolate	O6C1	
WBStrain00023116	JU852	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens/vineyards (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as L4 on 4 Oct 05.	C. elegans wild isolate.	O6C3	
WBStrain00023117	JU853	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as adult on 4 Oct .	C. elegans wild isolate	O6C4	
WBStrain00023118	JU854	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as L4 on 4 Oct .	C. elegans wild isolate	O6C5	
WBStrain00023119	JU855	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as adult on 4 Oct .	C. elegans wild isolate	O6D4	
WBStrain00023120	JU856	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as adult on 4 Oct .	C. elegans wild isolate	O6E5	
WBStrain00023121	JU857	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as adult on 6 Oct .	C. elegans wild isolate	O6E7	
WBStrain00023122	JU858	Caenorhabditis elegans	Sampled in a compost heap in vegetable gardens-vineyards  (Bas-Rhin), France on 3 Oct 05 by MAF. Plated 4 Oct, picked as dauer on 4 Oct .	C. elegans wild isolate	O6J1	
WBStrain00023124	JU1026	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as an adult on 16 Oct 2006.	C. elegans wild isolate	PlB1	
WBStrain00023125	JU1027	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as an adult on 16 Oct 2006.	C. elegans wild isolate	PlB2	
WBStrain00023126	JU1028	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as a L4 larva on 16 Oct 2006.	C. elegans wild isolate	PlB4	
WBStrain00023127	JU1029	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as a L4 larva on 16 Oct 2006.	C. elegans wild isolate	PlB5	
WBStrain00023128	JU1030	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as a L4 larva on 16 Oct 2006.	C. elegans wild isolate	PlC1	
WBStrain00023129	JU1031	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as an adult on 16 Oct 2006.	C. elegans wild isolate	PlD1	
WBStrain00023130	JU1032	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as an adult on 16 Oct 2006.	C. elegans wild isolate	PlD2	
WBStrain00023131	JU1033	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as a dauer on 16 Oct 2006.	C. elegans wild isolate	PlD4	
WBStrain00023132	JU1034	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as an adult on 16 Oct 2006.	C. elegans wild isolate	PlE1	
WBStrain00023133	JU1035	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as a L1 larva on 16 Oct 2006.	C. elegans wild isolate	PlE3	
WBStrain00023134	JU1036	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as a L3 larva on 16 Oct 2006.	C. elegans wild isolate	PlF1	
WBStrain00023135	JU1037	Caenorhabditis elegans	Isolated from rotting plums sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as an adult on 16 Oct 2006.	C. elegans wild isolate	PlF2	
WBStrain00023136	JU1039	Caenorhabditis elegans	Isolated from rotting pears sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as a (sick, only one progeny) adult on 18 Oct 2006.	C. elegans wild isolate	PrA4	
WBStrain00023137	JU1040	Caenorhabditis elegans	Isolated from rotting pears sampled below their tree on 15 Oct 2006 in Le Blanc (Indre, France). Sample plated on 16 Oct 2006. Picked as an adult on 18 Oct 2006.	C. elegans wild isolate	PrB1	
WBStrain00023138	JU1088	Caenorhabditis elegans	Isolated by Marie-Anne Felix from soil sampled on March 14, 2007, in the Kacho-en aviary in Kakegawa, Shizuoka prefecture, Japan.	C. elegans wild isolate.	J14B1	
WBStrain00023139	JU1171	Caenorhabditis elegans	Caenorhabditis elegans wild isolate. Isolated from a compost sample collected in April 2007 in Concepcion, Chile, in the Palomares area, 2 km NE of the town.	C. elegans wild isolate.	C1.2.1	
WBStrain00023140	JU1172	Caenorhabditis elegans	Isolated from a sample of soil (compost) in a pot with rotting tomatoes collected in April 2007 in Concepcion, Chile, in the Villuco area, 3 km SE of the town.	C. elegans wild isolate.	C6.2.1	
WBStrain00023141	JU1200	Caenorhabditis elegans	Isolated by Tony Page from a compost heap sample recovered on 1 Aug 2007 in SouthWest Scotland 436.0' West 5534.6' North.	C. elegans wild isolate.	TP	
WBStrain00023142	JU1204	Caenorhabditis elegans	Isolated by MAF from a rotting plum collected by M. and B.Felix on 11 Sep 07 below the plum tree above the compost heap in Le Blanc, France. Same plum as JU1205-6, same plum tree as JU1026-1037.	C. elegans wild isolate	L1A1A	
WBStrain00023143	JU1206	Caenorhabditis elegans	Isolated by MAF from a rotting plum collected by M. and B.Felix on 11 Sep 07 below the plum tree above the compost heap in Le Blanc, France. Same plum as JU1204-5, same plum tree as JU1026-1037.	C. elegans wild isolate	L1A3G	
WBStrain00023144	JU1207	Caenorhabditis elegans	Isolated by MAF from a rotting arum stem collected on 24 Sep 07 behind the water reservoir in Primel, France.	C. elegans wild isolate	1.1.1	
WBStrain00023145	JU1208	Caenorhabditis elegans	Isolated by MAF from a rotting arum stem collected on 24 Sep 07 behind the water reservoir in Primel, France.	C. elegans wild isolate	1.2.1	
WBStrain00023146	JU1209	Caenorhabditis elegans	Isolated by MAF from a rotting arum stem collected on 24 Sep 07 behind the water reservoir in Primel, France.	C. elegans wild isolate	1.2.2	
WBStrain00023147	JU1210	Caenorhabditis elegans	Isolated by MAF from a rotting arum stem collected on 24 Sep 07 behind the water reservoir in Primel, France.	C. elegans wild isolate	1.2.3	
WBStrain00023148	JU1211	Caenorhabditis elegans	Isolated by MAF from a rotting arum stem collected on 24 Sep 07 behind the water reservoir in Primel, France.	C. elegans wild isolate	1.2.4	
WBStrain00023149	JU1212	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	1.4.1	
WBStrain00023150	JU1213	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	6.2.1	
WBStrain00023151	JU1214	Caenorhabditis elegans	Isolated by MAF from a Helix snail collected on 24 Sep 07 in the wild strawberry patch below the house in Primel, France.	C. elegans wild isolate	H.2.1	
WBStrain00023152	JU1218	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val'Oise, on 14 Oct 07 (same 'wild-growing' apple tree in hedge as apple #7, which had disappeared in 2009). L1 stage on 15 Oct. Not bleached.	C. elegans wild isolate	6.1.1	
WBStrain00023153	JU1219	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). Adult stage on 15 Oct. Bleached.	C. elegans wild isolate	6.1.2	
WBStrain00023154	JU1220	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). L2d stage on 15 Oct. Not bleached.	C. elegans wild isolate	6.1.3	
WBStrain00023155	JU1221	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). L4 stage on 15 Oct. Bleached.	C. elegans wild isolate	6.1.4	
WBStrain00023156	JU1222	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). Adult stage on 15 Oct. Not bleached.	C. elegans wild isolate	6.1.5	
WBStrain00023157	JU1223	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). Dauer stage on 15 Oct. Bleached.	C. elegans wild isolate	6.3.1	
WBStrain00023158	JU1224	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). Adult stage on 15 Oct. Bleached.	C. elegans wild isolate	6.3.2	
WBStrain00023159	JU1225	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). L1 stage on 15 Oct. Not bleached.	C. elegans wild isolate	6.3.3	
WBStrain00023160	JU1226	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). Dauer stage on 15 Oct. Not bleached.	C. elegans wild isolate	6.3.4	
WBStrain00023161	JU1227	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). Adult stage on 15 Oct. Bleached.	C. elegans wild isolate	6.3.5	
WBStrain00023162	JU1228	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). L1 stage on 15 Oct. Bleached.	C. elegans wild isolate	6.3.6	
WBStrain00023163	JU1229	Caenorhabditis elegans	Isolated from a rotting apple (#6) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #7). Plugged adult on 15 Oct (isolated virgin L4 in F1). Bleached.	C. elegans wild isolate	6.1.7	
WBStrain00023164	JU1230	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same 'wild-growing' apple tree in hedge as apple #6, which has been removed as of 2009). Adult stage on 15 Oct. Not bleached.	C. elegans wild isolate	7.1.1	
WBStrain00023165	JU1231	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). Dauer stage on 15 Oct. Not bleached.	C. elegans wild isolate	7.1.2	
WBStrain00023166	JU1232	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). Adult stage on 15 Oct. Bleached.	C. elegans wild isolate	7.1.3	
WBStrain00023167	JU1233	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). L2d stage on 15 Oct. Bleached.	C. elegans wild isolate	7.1.4	
WBStrain00023168	JU1234	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). L1 stage on 15 Oct. Not bleached.	C. elegans wild isolate	7.1.5	
WBStrain00023169	JU1235	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). L4 stage on 15 Oct. Bleached.	C. elegans wild isolate	7.1.6	
WBStrain00023170	JU1236	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). L2d stage on 15 Oct. Bleached.	C. elegans wild isolate	7.2.1	
WBStrain00023171	JU1237	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). Dauer stage on 15 Oct. Not bleached.	C. elegans wild isolate	7.2.2	
WBStrain00023172	JU1238	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). Adult stage on 15 Oct. Not bleached.	C. elegans wild isolate	7.2.3	
WBStrain00023173	JU1239	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). L4 stage on 15 Oct. Not bleached.	C. elegans wild isolate	7.2.4	
WBStrain00023174	JU1240	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). L4 stage on 15 Oct. Bleached.	C. elegans wild isolate	7.2.5	
WBStrain00023175	JU1241	Caenorhabditis elegans	Isolated from a rotting apple (#7) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 (same apple tree as apple #6). Adult stage on 15 Oct. Not bleached.	C. elegans wild isolate	7.2.6	
WBStrain00023176	JU1242	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	F2	
WBStrain00023177	JU1243	Caenorhabditis elegans	Isolated from a small beige slug (Deroceras?) (same individual as JU1243, JU1244) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 below the apple tree with apples #6&7. Young adult on 17 Oct. Bleached. Keep at 15C.	C. elegans wild isolate	D2	
WBStrain00023178	JU1244	Caenorhabditis elegans	Isolated from a small beige slug (Deroceras?) (same as JU1243, JU1245) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 below the apple tree with apples #6&7. Young adult on 17 Oct. Bleached. Keep at 15 C.	C. elegans wild isolate	D3	
WBStrain00023179	JU1245	Caenorhabditis elegans	Isolated from a small beige slug (Deroceras?) (same as JU1243, JU1244) collected in Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07 below the apple tree with apples #6&7. Young adult on 17 Oct. Not bleached.	C. elegans wild isolate	D4	
WBStrain00023180	JU1246	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	14.1.1	
WBStrain00023181	JU1247	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. L2d stage on 15 Oct. Not bleached.	C. elegans wild isolate	14.1.3	
WBStrain00023182	JU1248	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. Egl adult on 15 Oct. Not bleached.	C. elegans wild isolate	14.1.4	
WBStrain00023183	JU1249	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. L2d stage on 15 Oct. Not bleached.	C. elegans wild isolate	14.1.5	
WBStrain00023184	JU1250	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. Bag on 15 Oct. Bleached.	C. elegans wild isolate	14.1.6	
WBStrain00023185	JU1251	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. Sick adult on 15 Oct. Not bleached.	C. elegans wild isolate	14.1.7	
WBStrain00023186	JU1252	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. Semi-sterile adult on 15 Oct, 1 F1 progeny. Not bleached.	C. elegans wild isolate	14.1.8	
WBStrain00023187	JU1253	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. Egl adult on 15 Oct, 1 F1 progeny. Bleached (?).	C. elegans wild isolate	14.1.10	
WBStrain00023188	JU1255	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. L1 stage on 15 Oct.	C. elegans wild isolate	14.3.3	
WBStrain00023189	JU1256	Caenorhabditis elegans	Isolated from a rotting apple (#14) collected above Santeuil, Viosne valley, Val d'Oise, on 14 Oct 07. L3 stage on 15 Oct. Not bleached.	C. elegans wild isolate	14.3.6	
WBStrain00023190	JU1395	Caenorhabditis elegans	Maintain under normal conditions. Reference: Andersen EC, Nat Genet. 2012 Jan 29;44(3):285-90.	C. elegans wild isolate.	E121	
WBStrain00023191	JU1400	Caenorhabditis elegans	Isolated from rotting orange fruits, Garden Catalina de Ribera, Sevilla, Spain sampled on 29 Mar 08 by MAF. Not bleached.	C. elegans wild isolate.	E2.9.1	
