#estLibraryId	stageId	anatEntityId	UberonId	estLibraryName
834	HsapDv:0000087	EV:0100132	UBERON:0000007	Pituitary gland, subtracted (prolactin/growth hormone) II
835	HsapDv:0000083	EV:0100135	UBERON:0002369	Infant adrenal gland, subtracted (total cDNA) I
847	HsapDv:0000037	EV:0100018	UBERON:0000948	Fetal heart, Lambda ZAP Express
848	HsapDv:0000087	EV:0100018	UBERON:0000948	Adult heart, Lambda gt11
858	HsapDv:0000037	EV:0100164	UBERON:0000955	Human fetal brain QBoqin3
876	HsapDv:0000087	EV:0100104	UBERON:0002367	PN001-Normal Human Prostate
879	HsapDv:0000037	EV:0100164	UBERON:0000955	Human fetal brain QBoqin4
912	UBERON:0000104	EV:0100046	UBERON:0002371	Human Bone Marrow Stromal Fibroblast
931	UBERON:0000104	EV:0100046	UBERON:0002371	Human bone marrow stromal cells
964	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human chromosome 14
971	HsapDv:0000037	EV:0100164	UBERON:0000955	Human fetal brain chromosome 21
982	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human chromosome 11q23 mRNA (M.Katoh)
1002	HsapDv:0000087	EV:0100189	UBERON:0001876	DKFZphamy1
1003	HsapDv:0000087	EV:0100224	UBERON:0001906	DKFZphsnu1
1004	HsapDv:0000087	EV:0100138	UBERON:0002370	DKFZphthml
1022	HsapDv:0000001	EHDAA2:0000002	UBERON:0000922	Regional genomic DNA specific cDNA library
1063	HsapDv:0000037	EV:0100000	UBERON:0000467	Human Fetal Brain+Liver+Heart
1098	HsapDv:0000087	EV:0100092	UBERON:0001264	Barstead pancreas HPLRB1
1099	HsapDv:0000086	EV:0100055	UBERON:0002106	Barstead spleen HPLRB2
1124	UBERON:0000104	EV:0100140	UBERON:0001474	Normal Human Trabecular Bone Cells
1131	HsapDv:0000087	EV:0100185	UBERON:0001873	Clontech catalog #CLHL1076b
1132	HsapDv:0000037	EV:0100164	UBERON:0000955	Stratagene catalog #936206
1134	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human (J. Swensen)
1146	UBERON:0000104	UBERON:0000465	UBERON:0000465	EST from 8p21.3-p22
1167	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human chromosome 13q14 cDNA
1179	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human mRNA (Tripodis and Ragoussis)
1190	UBERON:0000104	UBERON:0000465	UBERON:0000465	Chromosome 5q33 transcripts
1198	UBERON:0000104	EV:0100096	UBERON:0002113	Human kidney (Bi,A.)
1199	UBERON:0000104	EV:0100102	UBERON:0000473	Human testis (Bi,A.)
1200	UBERON:0000104	EV:0100046	UBERON:0002371	Human bone marrow (Bi,A.)
1201	UBERON:0000104	EV:0100377	UBERON:0001134	Human skeletal muscle (Bi,A.)
1202	HsapDv:0000037	EV:0100164	UBERON:0000955	Human fetal brain (R.L.Margolis)
1203	UBERON:0000104	EV:0100166	UBERON:0000956	Human cerebral cortex (R.L.Margolis)
1213	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human chromosome 5q31-q33 mRNA
1236	UBERON:0000104	EV:0100102	UBERON:0000473	Human testis (C. De Smet)
1238	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human mRNA (H.M.Robertson)
1256	HsapDv:0000084	EV:0100180	UBERON:0001954	Human hippocampus, Stratagene catalog #936205
1257	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human cDNA from Wiskott-Aldrich syndrome gene region
1258	UBERON:0000104	UBERON:0000465	UBERON:0000465	Human chromosome 21q22 mRNA
1269	HsapDv:0000037	EV:0100164	UBERON:0000955	Human fetal brain cDNA (T.M.Gress)
1303	UBERON:0000104	EV:0100000	UBERON:0000467	Human neuroepithelium (N.Jiang)
1319	HsapDv:0000087	EV:0100167	UBERON:0001870	Johnston frontal cortex
1332	HsapDv:0000087	EV:0100027	UBERON:0000947	Barstead aorta HPLRB3
1333	HsapDv:0000093	EV:0100104	UBERON:0002367	Barstead prostate BPH HPLRB4
1342	HsapDv:0000037	EV:0100089	UBERON:0002107	Human fetal liver (J.Zhang)
1358	HsapDv:0000087	EV:0100027	UBERON:0000947	Human adult aorta
1359	HsapDv:0000037	EV:0100164	UBERON:0000955	Human fetal brain (Zakharev,V.M. and Belyavsky,A.V.)
1365	HsapDv:0000037	EV:0100089	UBERON:0002107	Human fetal liver cDNA library
1391	HsapDv:0000016	EHDAA2:0000002	UBERON:0000922	human embryo cDNA library
1437	UBERON:0000104	EV:0100089	UBERON:0002107	Human liver EST (Y.L.Yu)
1498	HsapDv:0000093	EV:0100104	UBERON:0002367	Barstead prostate BPH HPLRB4 1
1528	HsapDv:0000037	EV:0100164	UBERON:0000955	Homo sapiens brain fetus
1543	UBERON:0000104	EV:0100164	UBERON:0000955	Homo sapiens brain (M.Centola et al.)
1555	HsapDv:0000087	EV:0100027	UBERON:0000947	Barstead aorta HPLRB6
1556	HsapDv:0000087	EV:0100079	UBERON:0001155	Barstead colon HPLRB7
1570	HsapDv:0000087	EV:0100018	UBERON:0000948	Human heart cDNA (CCLee)
1574	HsapDv:0000087	EV:0100119	UBERON:0001987	Homo sapiens placenta
1580	HsapDv:0000037	EV:0100164	UBERON:0000955	Homo sapiens brain fetal (Jene Q)
1590	HsapDv:0000037	EV:0100164	UBERON:0000955	Homo sapiens fetal brain 18 weeks
1594	UBERON:0000104	UBERON:0000465	UBERON:0000465	Homo sapiens library (Sepe V)
1595	UBERON:0000104	UBERON:0000465	UBERON:0000465	Homo sapiens library (Yamagata K)
1628	UBERON:0000104	UBERON:0000465	UBERON:0000465	Homo sapiens library (Seranski P)
1638	UBERON:0000104	EV:0100348	UBERON:0000966	subtracted retina cDNA library
1651	UBERON:0000104	EV:0100104	UBERON:0002367	conorm
1668	UBERON:0000104	EV:0100104	UBERON:0002367	bvnorm
1670	UBERON:0000104	EV:0100104	UBERON:0002367	mynorm
1671	HsapDv:0000087	EV:0100104	UBERON:0002367	yodnorm
1673	UBERON:0000104	EV:0100104	UBERON:0002367	misc
1713	UBERON:0000104	EV:0100042	UBERON:0002048	Homo sapiens lung (Chang L-Y)
1714	UBERON:0000104	EV:0100089	UBERON:0002107	Homo sapiens liver (Chang L-Y)
1715	UBERON:0000104	EV:0100164	UBERON:0000955	Homo sapiens brain (Chang L-Y)
1716	UBERON:0000104	EV:0100096	UBERON:0002113	Homo sapiens kidney (Chang L-Y)
1730	HsapDv:0000037	EV:0100138	UBERON:0002370	Soares_thymus_NHFTh
1733	HsapDv:0000037	EV:0100165	UBERON:0001893	Homo sapiens left brain fetus
1749	HsapDv:0000037	EV:0100164	UBERON:0000955	564 (synonym: hfbr2)
1750	HsapDv:0000037	EV:0100164	UBERON:0000955	547 (synonym: hfbr1)
1751	HsapDv:0000037	EV:0100096	UBERON:0002113	566 (synonym: hfkd2)
1752	HsapDv:0000087	EV:0100102	UBERON:0000473	434 (synonym: htes3)
1753	HsapDv:0000087	EV:0100113	UBERON:0000995	586 (synonym: hute1)
1760	UBERON:0000104	UBERON:0000465	UBERON:0000465	Homo sapiens library (Yu Y)
1763	HsapDv:0000037	EV:0100018	UBERON:0000948	Human fetal heart cDNA library
1787	HsapDv:0000037	EV:0100164	UBERON:0000955	Homo sapiens brain fetal (Zhang LD)
1819	UBERON:0000104	EV:0100089	UBERON:0002107	Homo sapiens liver
1825	UBERON:0000104	EV:0100111	UBERON:0000992	Homo sapiens ovary epithelium
1833	HsapDv:0000037	EV:0100096	UBERON:0002113	Homo sapiens kidney fetal
1863	UBERON:0000104	EV:0100102	UBERON:0000473	Homo sapiens testis (Wang LF)
1874	UBERON:0000104	EV:0100079	UBERON:0001155	polydA/dT(-) colon cDNA library
1901	HsapDv:0000037	EV:0100167	UBERON:0001870	Human fetal brain Express Library
1918	HsapDv:0000037	EV:0100167	UBERON:0001870	Schneider fetal brain 00004
1955	UBERON:0000104	EV:0100102	UBERON:0000473	Homo sapiens testis (Singh BN)
2221	HsapDv:0000037	EV:0100042	UBERON:0002048	Homo sapiens lung fetus
2312	UBERON:0000104	UBERON:0000465	UBERON:0000465	Homo sapiens library (Scherer SW)
2315	HsapDv:0000037	EV:0100089	UBERON:0002107	Homo sapiens liver fetus
2317	HsapDv:0000087	EV:0100146	UBERON:0001630	Homo sapiens muscle adult
2781	UBERON:0000104	EV:0100057	UBERON:0000167	NCI_CGAP_HN7
2750	UBERON:0000104	EV:0100057	UBERON:0000167	NCI_CGAP_HN9
2360	HsapDv:0000037	EV:0100164	UBERON:0000955	18p11 cDNA selection library
2582	UBERON:0000104	EV:0100114	UBERON:0000002	Soares_NHCe_cervix
2782	UBERON:0000104	EV:0100058	UBERON:0001723	NCI_CGAP_HN11
2389	HsapDv:0000087	EV:0100189	UBERON:0001876	761 (synonym: hamy2)
2473	HsapDv:0000037	EV:0100164	UBERON:0000955	hEx1 library
2543	UBERON:0000104	EV:0100046	UBERON:0002371	cDNA converted from bone marrow mRNA
2545	UBERON:0000104	EV:0100079	UBERON:0001155	cDNA converted from colon mRNA
4265	UBERON:0000104	EV:0100133	UBERON:0002046	NCI_CGAP_Thy4
4267	UBERON:0000104	EV:0100104	UBERON:0002367	NCI_CGAP_RDF1
2712	HsapDv:0000087	EV:0100130	UBERON:0000006	human islet cDNA differential display
4115	UBERON:0000104	EV:0100133	UBERON:0002046	NCI_CGAP_Thy6
4116	UBERON:0000104	EV:0100133	UBERON:0002046	NCI_CGAP_Thy8
2729	HsapDv:0000037	EV:0100348	UBERON:0000966	Uni-ZAP XR retinal pigment epithelium
4374	UBERON:0000104	EV:0100092	UBERON:0001264	NCI_CGAP_Pan3
2846	HsapDv:0000087	EV:0100104	UBERON:0002367	Homo sapiens prostate adult
3715	HsapDv:0000037	EV:0100164	UBERON:0000955	Fetal brain library
3716	UBERON:0000104	EV:0100059	UBERON:0001044	Salivary Gland Library
3741	HsapDv:0000037	EV:0100096	UBERON:0002113	fetal human kidney lambda Triplex library
8610	UBERON:0000104	EV:0100066	UBERON:0001728	NCI_CGAP_HN17
8614	UBERON:0000104	EV:0100066	UBERON:0001728	NCI_CGAP_HN19
3753	HsapDv:0000037	EV:0100164	UBERON:0000955	Human Fetal Brain cDNA in Uni-ZAP XR Vector
3772	HsapDv:0000086	EV:0100166	UBERON:0000956	brain III, cerebral cortex
3794	HsapDv:0000037	EV:0100164	UBERON:0000955	Human Fetal Brain MATCHMAKER cDNA Library
3830	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0003
3831	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0004
3832	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0005
3833	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0006
3834	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0008
3835	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0010
3836	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0011
3837	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0013
3838	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0017
3839	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0018
3840	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0019
3841	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0031
3842	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0039
3843	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0040
3844	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0043
3845	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0044
3846	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0045
3884	HsapDv:0000087	EV:0100130	UBERON:0000006	Human Pancreatic Islets
3895	UBERON:0000104	EV:0100092	UBERON:0001264	Human pancreas expression library
3930	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0007
3931	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0009
3932	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0012
3933	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0014
3934	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0016
3935	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0025
3936	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0026
3937	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0027
3938	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0028
3939	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0029
3940	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0030
3941	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0033
3942	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0041
3943	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0042
3944	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0046
3945	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0048
3946	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0049
3947	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0050
3948	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0051
3949	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0053
3950	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0054
3951	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0056
4009	HsapDv:0000087	EV:0100119	UBERON:0001987	Placenta Matchmaker cDNA library(Clontech)
5655	HsapDv:0000087	EV:0100373	UBERON:0000044	Lupski_dorsal_root_ganglion
4028	UBERON:0000104	UBERON:0000465	UBERON:0000465	Sugano cDNA library
4084	HsapDv:0000087	EV:0100119	UBERON:0001987	Clontech HL1008b
4097	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0032
4107	UBERON:0000104	EV:0100018	UBERON:0000948	Human cardiac muscle expression library
4123	UBERON:0000104	UBERON:0000465	UBERON:0000465	pUC-derived chromosome 13 enriched cDNA library
4290	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0002
4292	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0024
4293	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0035
4294	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0036
4295	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0037
4296	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0038
4297	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0055
4298	HsapDv:0000087	EV:0100079	UBERON:0001155	CN0057
4313	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0004
4314	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0005
4315	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0007
4316	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0009
4317	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0010
4318	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0011
4319	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0012
4320	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0013
4321	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0014
4322	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0015
4323	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0016
4324	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0017
4325	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0018
4326	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0019
4327	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0020
4328	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0021
4329	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0022
4330	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0023
4331	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0024
4332	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0027
4333	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0028
4334	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0029
4335	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0030
4336	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0031
4337	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0032
4338	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0033
4339	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0034
4340	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0035
4341	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0036
4342	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0037
4343	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0038
4344	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0039
4345	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0040
4346	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0042
4347	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0043
4348	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0044
4349	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0045
4350	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0046
4351	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0047
4352	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0052
4353	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0056
4354	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0060
4355	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0061
4356	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0062
4357	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0063
4358	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0064
4359	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0065
4360	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0066
4361	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0067
4362	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0068
4363	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0070
4364	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0071
4365	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0072
4366	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0073
4367	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0074
4368	HsapDv:0000087	EV:0100070	UBERON:0000945	SN0075
4457	UBERON:0000104	EV:0100000	UBERON:0000467	Human matrix tissue expression library
4459	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0001
4460	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0003
4461	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0004
4462	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0005
4463	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0006
4464	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0007
4465	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0008
4466	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0009
4467	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0010
4468	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0011
4469	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0012
4470	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0021
4471	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0023
4472	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0024
4473	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0025
4474	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0026
4475	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0027
4476	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0028
4477	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0030
4478	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0031
4479	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0032
4480	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0033
4481	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0034
4482	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0035
4483	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0036
4484	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0037
4485	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0038
4486	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0039
4487	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0040
4488	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0041
4489	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0046
4490	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0047
4491	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0048
4492	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0049
4493	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0050
4494	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0051
4495	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0052
4496	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0053
4497	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0054
4498	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0055
4499	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0056
4500	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0057
4501	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0058
4502	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0059
4503	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0060
4504	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0061
4505	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0062
4506	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0063
4507	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0064
4508	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0066
4509	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0067
4510	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0068
4511	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0070
4512	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0071
4513	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0072
4514	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0073
4515	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0074
4516	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0075
4517	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0076
4518	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0078
4519	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0079
4520	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0080
4521	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0081
4522	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0082
4524	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0084
4525	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0087
4526	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0088
4527	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0089
4528	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0090
4529	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0091
4530	HsapDv:0000087	EV:0100166	UBERON:0000956	NN0092
4531	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1002
4532	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1003
4533	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1004
4534	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1005
4535	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1006
4536	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1008
4537	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1009
4538	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1010
4539	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1011
4540	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1012
4541	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1013
4542	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1014
4543	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1015
4544	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1018
4545	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1020
4546	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1021
4547	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1022
4548	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1023
4549	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1024
4550	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1025
4551	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1026
4552	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1027
4553	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1028
4554	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1029
4555	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1030
4556	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1031
4557	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1032
4558	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1037
4559	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1038
4560	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1039
4561	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1040
4562	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1041
4563	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1043
4564	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1044
4565	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1046
4566	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1047
4567	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1048
4568	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1050
4569	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1055
4570	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1059
4571	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1060
4572	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1061
4573	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1062
4574	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1063
4575	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1064
4576	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1065
4577	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1066
4578	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1067
4579	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1071
4580	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1072
4581	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1073
4582	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1080
4583	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1082
4584	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1083
4585	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1084
4586	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1085
4587	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1086
4588	HsapDv:0000087	EV:0100166	UBERON:0000956	NN1089
4645	HsapDv:0000037	EV:0100089	UBERON:0002107	Homo sapiens liver 16 week fetus
4665	UBERON:0000104	UBERON:0000465	UBERON:0000465	MAGE resequences, MAGA
4666	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0001
4667	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0002
4668	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0003
4669	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0004
4670	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0005
4671	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0006
4672	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0007
4673	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0008
4674	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0011
4675	HsapDv:0000087	EV:0100042	UBERON:0002048	EN0012
