HOM ID	"HOM name"	entity	"entity name"	qualifier	taxon ID	"taxon name"	CIO ID	"CIO name"	ECO ID	"ECO name"	reference	"reference title"	"supporting text"	assigned by	curator	date
HOM:0000007	"historical homology"	UBERON:0000949	"endocrine system"		7742	"Vertebrata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000205	"curator inference"	DOI:10.1073/pnas.0812138106	"Markov GV, Tavares R, Dauphin-Villemant C, Demeneix BA, Baker ME, Laudet V, Independent elaboration of steroid hormone signaling pathways in metazoans. PNAS (2009)"	"Understanding NR (Nuclear receptors) evolution has been further improved by comparison of several completed genomes, particularly those of deuterostomes and ecdysozoans. In contrast, evolution of NR ligands is still much debated. One hypothesis proposes that several independent gains and losses of ligand-binding ability in NRs occurred in protostomes and deuterostomes. A second hypothesis, pertaining to the NR3 subfamily (vertebrate steroid hormone receptors and estrogen related receptor), proposes that before the divergence of protostomes and deuterostomes, there was an ancestral steroid receptor (AncSR) that was ligand-activated and that orphan receptors secondarily lost the ability to bind a ligand. (...) Our analysis reveals that steroidogenesis has been independently elaborated in the 3 main bilaterian lineages (...)."	bgee	ANN	2013-08-12
HOM:0000007	"historical homology"	UBERON:0000949	"endocrine system"		33213	"Bilateria"	CIO:0000004	"medium confidence from single evidence"	ECO:0000033	"traceable author statement"	PMID:21209326	"Thornton JW, Carroll SM, Lamprey endocrinology is not ancestral. PNAS (2011)"	"The ancestral receptor's promiscuity is strongly corroborated by the fact that lamprey and hagfish CRs [corticosteroid receptor], like the GRs and MRs [glucocorticoid and mineralocorticoid receptors] of elasmobranchs, are all activated by both mineralocorticoids and glucocorticoids (2, 5). The experiments of Close et al. (1), interesting as they are, do not refute direct evidence of a broad-specificity ancestral CR."	bgee	ANN	2013-08-12
HOM:0000007	"historical homology"	UBERON:0000949	"endocrine system"		33213	"Bilateria"	CIO:0000004	"medium confidence from single evidence"	ECO:0000075	"gene expression similarity evidence"	PMID:15229292	"Bertrand S, Brunet FG, Escriva H, Parmentier G, Laudet V, Robinson-Rechavi M, Evolutionary genomics of nuclear receptors: from twenty-five ancestral genes to derived endocrine systems. Mol Biol Evol (2004)"	"Bilaterian animals are notably characterized by complex endocrine systems. The receptors for many steroids, retinoids, and other hormones belong to the superfamily of nuclear receptors (...) To obtain the broad picture of bilaterian nuclear hormone receptor evolution, we have characterized the complete set of nuclear receptor genes from nine animal genome sequences and analyzed it in a phylogenetic framework.(...) We show that there were approximately 25 nuclear receptor genes in Urbilateria, the ancestor of bilaterians, at which point the fundamental diversity of the subfamily was already established. Surprisingly, differential gene loss played an important role in the evolution of different nuclear receptor sets in bilaterian lineages. The nuclear receptor distribution was also shaped by periods of gene duplication, essentially in vertebrates, as well as a lineage-specific duplication burst in nematodes. Our results imply that the genes for major receptors such as steroid receptors or thyroid hormone receptors were present in Urbilateria."	bgee	ANN	2013-08-12
HOM:0000007	"historical homology"	UBERON:0000949	"endocrine system"		33213	"Bilateria"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:15229292	"Bertrand S, Brunet FG, Escriva H, Parmentier G, Laudet V, Robinson-Rechavi M, Evolutionary genomics of nuclear receptors: from twenty-five ancestral genes to derived endocrine systems. Mol Biol Evol (2004)"	"Bilaterian animals are notably characterized by complex endocrine systems. The receptors for many steroids, retinoids, and other hormones belong to the superfamily of nuclear receptors (...) To obtain the broad picture of bilaterian nuclear hormone receptor evolution, we have characterized the complete set of nuclear receptor genes from nine animal genome sequences and analyzed it in a phylogenetic framework.(...) We show that there were approximately 25 nuclear receptor genes in Urbilateria, the ancestor of bilaterians, at which point the fundamental diversity of the subfamily was already established. Surprisingly, differential gene loss played an important role in the evolution of different nuclear receptor sets in bilaterian lineages. The nuclear receptor distribution was also shaped by periods of gene duplication, essentially in vertebrates, as well as a lineage-specific duplication burst in nematodes. Our results imply that the genes for major receptors such as steroid receptors or thyroid hormone receptors were present in Urbilateria."	bgee	ANN	2013-08-12
HOM:0000007	"historical homology"	UBERON:0000955	"brain"		33213	"Bilateria"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	DOI:10.1007/978-3-642-20763-1_11	"Loesel R, Neurophylogeny : retracing early metazoan brain evolution. Evolutionary Biology - Concepts, Biodiversity, Macroevolution and Genome Evolution (2011)"	"The current view of early metazoan phylogeny suggests that the bilaterian body plan arose only once during evolution. This first urbilaterian animal was most likely equipped with an anterior condensation of nerve cells - a brain - from which all brains of modern animals have diverged. Until recently, the ancestor of all bilaterian phyla was viewed as a very simple animal with an accordingly simple brain. Molecular studies, however, demonstrate a multitude of homologous genes that are expressed in similar patterns in the developing brains of vertebrates, insects, and annelids. Taken together, these findings imply that the anatomy of the urbilaterian cerebrum might have been more elaborate than previously assumed."	bgee	ANN	2013-10-04
HOM:0000007	"historical homology"	UBERON:0000955	"brain"		33213	"Bilateria"	CIO:0000003	"high confidence from single evidence"	ECO:0000075	"gene expression similarity evidence"	DOI:10.1007/978-3-642-20763-1_11	"Loesel R, Neurophylogeny : retracing early metazoan brain evolution. Evolutionary Biology - Concepts, Biodiversity, Macroevolution and Genome Evolution (2011)"	"The current view of early metazoan phylogeny suggests that the bilaterian body plan arose only once during evolution. This first urbilaterian animal was most likely equipped with an anterior condensation of nerve cells - a brain - from which all brains of modern animals have diverged. Until recently, the ancestor of all bilaterian phyla was viewed as a very simple animal with an accordingly simple brain. Molecular studies, however, demonstrate a multitude of homologous genes that are expressed in similar patterns in the developing brains of vertebrates, insects, and annelids. Taken together, these findings imply that the anatomy of the urbilaterian cerebrum might have been more elaborate than previously assumed."	bgee	ANN	2013-10-04
HOM:0000007	"historical homology"	UBERON:0000956	"cerebral cortex"		32524	"Amniota"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	DOI:10.1111/j.1749-6632.1969.tb20437.x	"Kruger L, Experimental analyses of the reptilian nervous system. Annals of the New York Academy of Sciences (1969)"	"Migration of neurons from the basal or striatal portions of the anterior part of the neural tube occurs to varying degrees in different vertebrate classes, but a true cerebral cortex is generally acknowledged to have made its first appearance in reptiles. The definition can be unambiguous, since 'cortex' simply implies the existence of a surface neuronal layer with an overlying 'zonal lamina' or 'molecular' layer containing dendrites and axons, which is separated from the underlying basal 'matrix' by white matter. Although reptilian cerebral cortex does indeed fulfill these conditions in certain locations, the separation from striatal structures is often indistinct, so that it may even be argued that some primitive dipnoans possess a pallium or cortex. Nevertheless, an extensive laminated layer separated by underlying white matter is well represented only in reptiles and mammals."	bgee	ANN	2013-06-11
HOM:0000007	"historical homology"	UBERON:0000956	"cerebral cortex"		32524	"Amniota"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-8184899917	"Sharma VP (editor), Nature at Work - the Ongoing Saga of Evolution (2010) p.330"	"How the cerebral cortex of mammals should be compared to that of reptiles and aves is one of the oldest and most intensely debated questions in the field of comparative neurobiology. In this article the neuronal classes of the cerebral cortex of reptiles, aves and mammals have been compared to show homologous structures for evolutionary interpretations."	bgee	ANN	2013-06-11
HOM:0000007	"historical homology"	UBERON:0000959	"optic chiasma"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000034	"non-traceable author statement"	DOI:10.1163/157075611X617102	"de Lussanet MHE, Osse, JWM, An ancestral axial twist explains the contralateral forebrain and the optic chiasm in vertebrates. Animal Biology (2012)"	"An ancestral axial twist explains the contralateral forebrain and the optic chiasm in vertebrates. (...) we propose that a 90-deg turn on the left side evolved in a common ancestor of all vertebrates."	bgee	ANN	2013-06-24
HOM:0000007	"historical homology"	UBERON:0000961	"thoracic ganglion"		7776	"Gnathostomata"	CIO:0000005	"low confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	PMID:22046306	"Haeming D, Simoes-Costa M, Uy B, Valencia J, Sauka-Spengler T, Bronner-Fraser M, Expression of sympathetic nervous system genes in Lamprey suggests their recruitment for specification of a new vertebrate feature. PLoS One (2011)"	"In the trunk region of gnathostomes, neural crest precursors to sensory and sympathetic ganglia migrate from the dorsal neural tube, along a ventral pathway to coalesce either next to the neural tube, to form dorsal root ganglia, or further ventrally adjacent to the dorsal aorta, to form sympathetic ganglia."	bgee	ANN	2013-07-03
HOM:0000007	"historical homology"	UBERON:0000964	"cornea"		7742	"Vertebrata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000205	"curator inference"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.426-427 and Figure 12-28"	"Cornea is an avascular structure that is present in the eyeballs of representative vertebrates. [curator]"	bgee	ANN	2013-06-21
HOM:0000007	"historical homology"	UBERON:0000965	"lens of camera-type eye"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	DOI:10.1038/nrn2283	"Lamb TD, Collin SP and Pugh EN Jr, Evolution of the vertebrate eye: opsins, photoreceptors, retina and eye cup. Nature Reviews Neuroscience (2007)"	"The eye of the adult lamprey is remarkably similar to our own, and it possesses numerous features (including the expression of opsin genes) that are very similar to those of the eyes of jawed vertebrates. The lamprey's camera-like eye has a lens, an iris and extra-ocular muscles (five of them, unlike the eyes of jawed vertebrates, which have six), although it lacks intra-ocular muscles. Its retina also has a structure very similar to that of the retinas of other vertebrates, with three nuclear layers comprised of the cell bodies of photoreceptors and bipolar, horizontal, amacrine and ganglion cells. The southern hemisphere lamprey, Geotria australis, possesses five morphological classes of retinal photoreceptor and five classes of opsin, each of which is closely related to the opsins of jawed vertebrates. Given these similarities, we reach the inescapable conclusion that the last common ancestor of jawless and jawed vertebrates already possessed an eye that was comparable to that of extant lampreys and gnathostomes. Accordingly, a vertebrate camera-like eye must have been present by the time that lampreys and gnathostomes diverged, around 500 Mya."	bgee	ANN	2013-06-21
HOM:0000007	"historical homology"	UBERON:0000966	"retina"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000063	"compositional similarity evidence"	DOI:10.1038/nrn2283	"Lamb TD, Collin SP and Pugh EN Jr, Evolution of the vertebrate eye: opsins, photoreceptors, retina and eye cup. Nature Reviews Neuroscience (2007)"	"The eye of the adult lamprey is remarkably similar to our own, and it possesses numerous features (including the expression of opsin genes) that are very similar to those of the eyes of jawed vertebrates. The lamprey's camera-like eye has a lens, an iris and extra-ocular muscles (five of them, unlike the eyes of jawed vertebrates, which have six), although it lacks intra-ocular muscles. Its retina also has a structure very similar to that of the retinas of other vertebrates, with three nuclear layers comprised of the cell bodies of photoreceptors and bipolar, horizontal, amacrine and ganglion cells. The southern hemisphere lamprey, Geotria australis, possesses five morphological classes of retinal photoreceptor and five classes of opsin, each of which is closely related to the opsins of jawed vertebrates. Given these similarities, we reach the inescapable conclusion that the last common ancestor of jawless and jawed vertebrates already possessed an eye that was comparable to that of extant lampreys and gnathostomes. Accordingly, a vertebrate camera-like eye must have been present by the time that lampreys and gnathostomes diverged, around 500 Mya."	bgee	AUC	2013-05-22
HOM:0000007	"historical homology"	UBERON:0000966	"retina"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.429"	"(...) an essentially similar sequence of events occurs during the embryonic development of the vertebrate eye. The eye initially develops as a single median evagination of the diencephalon that soon bifurcates to form the paired optic vesicles. As each optic vesicle grows towards the body surface, its proximal part narrows as the optic stalk, and its distal part invaginates to form a two-layered optic cup. (...) The outer layer of the optic cup becomes the pigment layer of the retina, whereas the inner layer differentiates into the photoreceptive cells and neuronal layers of the retina."	bgee	AUC	2013-05-22
HOM:0000007	"historical homology"	UBERON:0000966	"retina"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	DOI:10.1038/nrn2283	"Lamb TD, Collin SP and Pugh EN Jr, Evolution of the vertebrate eye: opsins, photoreceptors, retina and eye cup. Nature Reviews Neuroscience (2007)"	"The eye of the adult lamprey is remarkably similar to our own, and it possesses numerous features (including the expression of opsin genes) that are very similar to those of the eyes of jawed vertebrates. The lamprey's camera-like eye has a lens, an iris and extra-ocular muscles (five of them, unlike the eyes of jawed vertebrates, which have six), although it lacks intra-ocular muscles. Its retina also has a structure very similar to that of the retinas of other vertebrates, with three nuclear layers comprised of the cell bodies of photoreceptors and bipolar, horizontal, amacrine and ganglion cells. The southern hemisphere lamprey, Geotria australis, possesses five morphological classes of retinal photoreceptor and five classes of opsin, each of which is closely related to the opsins of jawed vertebrates. Given these similarities, we reach the inescapable conclusion that the last common ancestor of jawless and jawed vertebrates already possessed an eye that was comparable to that of extant lampreys and gnathostomes. Accordingly, a vertebrate camera-like eye must have been present by the time that lampreys and gnathostomes diverged, around 500 Mya."	bgee	AUC	2013-05-22
HOM:0000007	"historical homology"	UBERON:0000966	"retina"		7742	"Vertebrata"	CIO:0000003	"high confidence from single evidence"	ECO:0000075	"gene expression similarity evidence"	DOI:10.1038/nrn2283	"Lamb TD, Collin SP and Pugh EN Jr, Evolution of the vertebrate eye: opsins, photoreceptors, retina and eye cup. Nature Reviews Neuroscience (2007)"	"The eye of the adult lamprey is remarkably similar to our own, and it possesses numerous features (including the expression of opsin genes) that are very similar to those of the eyes of jawed vertebrates. The lamprey's camera-like eye has a lens, an iris and extra-ocular muscles (five of them, unlike the eyes of jawed vertebrates, which have six), although it lacks intra-ocular muscles. Its retina also has a structure very similar to that of the retinas of other vertebrates, with three nuclear layers comprised of the cell bodies of photoreceptors and bipolar, horizontal, amacrine and ganglion cells. The southern hemisphere lamprey, Geotria australis, possesses five morphological classes of retinal photoreceptor and five classes of opsin, each of which is closely related to the opsins of jawed vertebrates. Given these similarities, we reach the inescapable conclusion that the last common ancestor of jawless and jawed vertebrates already possessed an eye that was comparable to that of extant lampreys and gnathostomes. Accordingly, a vertebrate camera-like eye must have been present by the time that lampreys and gnathostomes diverged, around 500 Mya."	bgee	AUC	2013-05-22
HOM:0000007	"historical homology"	UBERON:0000975	"sternum"		8292	"Amphibia"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.294"	"Fishes lack a sternum. (...) A sternum is absent in the first fossil tetrapods, but it is present in modern amphibians. (...) Thus, a sternum occurs in some modern amphibians, birds, mammals and archosaurs. However, its absence in the common ancestors to these groups means that it has arisen independently several times within the field of the midventral connective tissue."	bgee	ANN	2013-09-10
HOM:0000007	"historical homology"	UBERON:0000975	"sternum"		8492	"Archosauria"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.294"	"Fishes lack a sternum. (...) A sternum is absent in the first fossil tetrapods, but it is present in modern amphibians. (...) Thus, a sternum occurs in some modern amphibians, birds, mammals and archosaurs. However, its absence in the common ancestors to these groups means that it has arisen independently several times within the field of the midventral connective tissue."	bgee	ANN	2013-09-10
HOM:0000007	"historical homology"	UBERON:0000975	"sternum"		8782	"Aves"	CIO:0000004	"medium confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.294"	"Fishes lack a sternum. (...) A sternum is absent in the first fossil tetrapods, but it is present in modern amphibians. (...) Thus, a sternum occurs in some modern amphibians, birds, mammals and archosaurs. However, its absence in the common ancestors to these groups means that it has arisen independently several times within the field of the midventral connective tissue."	bgee	ANN	2015-04-01
HOM:0000007	"historical homology"	UBERON:0000975	"sternum"	NOT	32523	"Tetrapoda"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.294"	"Fishes lack a sternum. (...) A sternum is absent in the first fossil tetrapods, but it is present in modern amphibians. (...) Thus, a sternum occurs in some modern amphibians, birds, mammals and archosaurs. However, its absence in the common ancestors to these groups means that it has arisen independently several times within the field of the midventral connective tissue."	bgee	ANN	2013-09-10
HOM:0000007	"historical homology"	UBERON:0000975	"sternum"		40674	"Mammalia"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	ISBN:978-0072528305	"Kardong KV, Vertebrates: Comparative Anatomy, Function, Evolution (2006) p.294"	"Fishes lack a sternum. (...) A sternum is absent in the first fossil tetrapods, but it is present in modern amphibians. (...) Thus, a sternum occurs in some modern amphibians, birds, mammals and archosaurs. However, its absence in the common ancestors to these groups means that it has arisen independently several times within the field of the midventral connective tissue."	bgee	ANN	2013-09-10
HOM:0000007	"historical homology"	UBERON:0000976	"humerus"		8287	"Sarcopterygii"	CIO:0000003	"high confidence from single evidence"	ECO:0000033	"traceable author statement"	ISBN:978-0198540472	"Janvier P, Early vertebrates (1996) p.268"	"Most anatomists now agree that the three proximal bones of the tetrapod limbs are homologous to the two or three proximal elements of the paired fin skeleton of other sarcopterygians, that is the humerus-femur, radius-tibia, and ulna-fibula."	bgee	ANN	2013-07-16
HOM:0000007	"historical homology"	UBERON:0000977	"pleura"		7742	"Vertebrata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000205	"curator inference"	DOI:10.1007/s00898-999-0002-1	"Brainerd EL, New perspectives on the evolution of lung ventilation mechanisms in vertebrates. Experimental Biology Online (1999)"	"In green iguanas, as in most lepidosaurs, the body cavity is not divided into separate pleural and peritoneal spaces. Instead, the lungs and viscera are contained within a single, 'pleuroperitoneal' cavity. This condition is also seen in air-breathing fishes and amphibians, indicating that an undivided body cavity is the primitive condition for amniotes."	bgee	ANN	2013-07-16
HOM:0000007	"historical homology"	UBERON:0000978	"leg"		32523	"Tetrapoda"	CIO:0000003	"high confidence from single evidence"	ECO:0000355	"phylogenetic distribution evidence"	PMID:17587327	"Mercader N, Early steps of paired fin development in zebrafish compared with tetrapod limb development. Development, growth and differentiation (2007)"	"Pectoral and pelvic fins are homologous to the tetrapod fore and hindlimb, respectively."	bgee	ANN	2015-04-01
HOM:0000007	"historical homology"	UBERON:0000981	"femur"		8287	"Sarcopterygii"	CIO:0000003	"high confidence from single evidence"	ECO:0000033	"traceable author statement"	ISBN:978-0198540472	"Janvier P, Early vertebrates (1996) p.268"	"Most anatomists now agree that the three proximal bones of the tetrapod limbs are homologous to the two or three proximal elements of the paired fin skeleton of other sarcopterygians, that is the humerus-femur, radius-tibia, and ulna-fibula."	bgee	ANN	2013-07-16
HOM:0000007	"historical homology"	UBERON:0000982	"skeletal joint"		7742	"Vertebrata"	CIO:0000004	"medium confidence from single evidence"	ECO:0000205	"curator inference"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.193-195"		bgee	ANN	2013-09-10
HOM:0000007	"historical homology"	UBERON:0000988	"pons"		8782	"Aves"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.474"	"During the embryonic development of birds and mammals, neuroblasts migrate from the cerebellum into the ventral part of the rhombencephalon and differentiate into pontine and other nuclei, which relay information from between the cerebrum and cerebellum, and a conspicuous band of transverse fibers. This region is known as the pons. A pons does not differentiate in reptiles and anamniotes (...)."	bgee	ANN	2013-06-11
HOM:0000007	"historical homology"	UBERON:0000988	"pons"	NOT	32524	"Amniota"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.474"	"During the embryonic development of birds and mammals, neuroblasts migrate from the cerebellum into the ventral part of the rhombencephalon and differentiate into pontine and other nuclei, which relay information from between the cerebrum and cerebellum, and a conspicuous band of transverse fibers. This region is known as the pons. A pons does not differentiate in reptiles and anamniotes (...)."	bgee	ANN	2013-07-02
HOM:0000007	"historical homology"	UBERON:0000988	"pons"		40674	"Mammalia"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	ISBN:978-0030223693	"Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.474"	"During the embryonic development of birds and mammals, neuroblasts migrate from the cerebellum into the ventral part of the rhombencephalon and differentiate into pontine and other nuclei, which relay information from between the cerebrum and cerebellum, and a conspicuous band of transverse fibers. This region is known as the pons. A pons does not differentiate in reptiles and anamniotes (...)."	bgee	ANN	2013-06-11
HOM:0000007	"historical homology"	UBERON:0000989	"penis"		8459	"Testudines"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	DOI:10.1098/rsbl.2004.0161	"Kelly DA, Turtle and mammal penis designs are anatomically convergent. Proceedings of the Royal Society of London (2004)"	"Penises are found in four amniote lineages: mammals (Williams-Ashman 1990), turtles (Zug 1966; McDowell 1983), squamates (Dowling & Savage 1960; Conner & Crews 1980) and archosaurs (Liebe 1914; King 1981; McCracken 2000). It has been proposed that a penis is an amniote synapomorphy (Jones 1915; Gauthier et al. 1988). However, anatomical and developmental differences among penises in these groups (Kelly 2002) mapped on independent phylogenetic hypotheses of their relationships (Rieppel & deBraga 1996; Hedges & Poling 1999; Janke et al. 2001) strongly suggest that each penis-bearing group arose independently from ancestors that had internal fertilization without intromission (such as the cloacal apposition seen in Sphenodon (Romer 1970) and passerine birds (Birkhead et al. 1993))."	bgee	ANN	2013-08-29
HOM:0000007	"historical homology"	UBERON:0000989	"penis"		8459	"Testudines"	CIO:0000003	"high confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	DOI:10.1098/rsbl.2004.0161	"Kelly DA, Turtle and mammal penis designs are anatomically convergent. Proceedings of the Royal Society of London (2004)"	"Penises are found in four amniote lineages: mammals (Williams-Ashman 1990), turtles (Zug 1966; McDowell 1983), squamates (Dowling & Savage 1960; Conner & Crews 1980) and archosaurs (Liebe 1914; King 1981; McCracken 2000). It has been proposed that a penis is an amniote synapomorphy (Jones 1915; Gauthier et al. 1988). However, anatomical and developmental differences among penises in these groups (Kelly 2002) mapped on independent phylogenetic hypotheses of their relationships (Rieppel & deBraga 1996; Hedges & Poling 1999; Janke et al. 2001) strongly suggest that each penis-bearing group arose independently from ancestors that had internal fertilization without intromission (such as the cloacal apposition seen in Sphenodon (Romer 1970) and passerine birds (Birkhead et al. 1993))."	bgee	ANN	2013-08-29
HOM:0000007	"historical homology"	UBERON:0000989	"penis"		8492	"Archosauria"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	DOI:10.1098/rsbl.2004.0161	"Kelly DA, Turtle and mammal penis designs are anatomically convergent. Proceedings of the Royal Society of London (2004)"	"Penises are found in four amniote lineages: mammals (Williams-Ashman 1990), turtles (Zug 1966; McDowell 1983), squamates (Dowling & Savage 1960; Conner & Crews 1980) and archosaurs (Liebe 1914; King 1981; McCracken 2000). It has been proposed that a penis is an amniote synapomorphy (Jones 1915; Gauthier et al. 1988). However, anatomical and developmental differences among penises in these groups (Kelly 2002) mapped on independent phylogenetic hypotheses of their relationships (Rieppel & deBraga 1996; Hedges & Poling 1999; Janke et al. 2001) strongly suggest that each penis-bearing group arose independently from ancestors that had internal fertilization without intromission (such as the cloacal apposition seen in Sphenodon (Romer 1970) and passerine birds (Birkhead et al. 1993))."	bgee	ANN	2013-08-29
HOM:0000007	"historical homology"	UBERON:0000989	"penis"		8492	"Archosauria"	CIO:0000003	"high confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	DOI:10.1098/rsbl.2004.0161	"Kelly DA, Turtle and mammal penis designs are anatomically convergent. Proceedings of the Royal Society of London (2004)"	"Penises are found in four amniote lineages: mammals (Williams-Ashman 1990), turtles (Zug 1966; McDowell 1983), squamates (Dowling & Savage 1960; Conner & Crews 1980) and archosaurs (Liebe 1914; King 1981; McCracken 2000). It has been proposed that a penis is an amniote synapomorphy (Jones 1915; Gauthier et al. 1988). However, anatomical and developmental differences among penises in these groups (Kelly 2002) mapped on independent phylogenetic hypotheses of their relationships (Rieppel & deBraga 1996; Hedges & Poling 1999; Janke et al. 2001) strongly suggest that each penis-bearing group arose independently from ancestors that had internal fertilization without intromission (such as the cloacal apposition seen in Sphenodon (Romer 1970) and passerine birds (Birkhead et al. 1993))."	bgee	ANN	2013-08-29
HOM:0000007	"historical homology"	UBERON:0000989	"penis"		8509	"Squamata"	CIO:0000003	"high confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	DOI:10.1098/rsbl.2004.0161	"Kelly DA, Turtle and mammal penis designs are anatomically convergent. Proceedings of the Royal Society of London (2004)"	"Penises are found in four amniote lineages: mammals (Williams-Ashman 1990), turtles (Zug 1966; McDowell 1983), squamates (Dowling & Savage 1960; Conner & Crews 1980) and archosaurs (Liebe 1914; King 1981; McCracken 2000). It has been proposed that a penis is an amniote synapomorphy (Jones 1915; Gauthier et al. 1988). However, anatomical and developmental differences among penises in these groups (Kelly 2002) mapped on independent phylogenetic hypotheses of their relationships (Rieppel & deBraga 1996; Hedges & Poling 1999; Janke et al. 2001) strongly suggest that each penis-bearing group arose independently from ancestors that had internal fertilization without intromission (such as the cloacal apposition seen in Sphenodon (Romer 1970) and passerine birds (Birkhead et al. 1993))."	bgee	ANN	2013-08-29
HOM:0000007	"historical homology"	UBERON:0000989	"penis"		8509	"Squamata"	CIO:0000003	"high confidence from single evidence"	ECO:0000071	"morphological similarity evidence"	DOI:10.1098/rsbl.2004.0161	"Kelly DA, Turtle and mammal penis designs are anatomically convergent. Proceedings of the Royal Society of London (2004)"	"Penises are found in four amniote lineages: mammals (Williams-Ashman 1990), turtles (Zug 1966; McDowell 1983), squamates (Dowling & Savage 1960; Conner & Crews 1980) and archosaurs (Liebe 1914; King 1981; McCracken 2000). It has been proposed that a penis is an amniote synapomorphy (Jones 1915; Gauthier et al. 1988). However, anatomical and developmental differences among penises in these groups (Kelly 2002) mapped on independent phylogenetic hypotheses of their relationships (Rieppel & deBraga 1996; Hedges & Poling 1999; Janke et al. 2001) strongly suggest that each penis-bearing group arose independently from ancestors that had internal fertilization without intromission (such as the cloacal apposition seen in Sphenodon (Romer 1970) and passerine birds (Birkhead et al. 1993))."	bgee	ANN	2013-08-29
HOM:0000007	"historical homology"	UBERON:0000989	"penis"		32524	"Amniota"	CIO:0000005	"low confidence from single evidence"	ECO:0000067	"developmental similarity evidence"	PMID:26510679	"Sanger TJ, Gredler ML, Cohn MJ, Resurrecting embryos of the tuatara, Sphenodon punctatus, to resolve vertebrate phallus evolution. Biology letters (2015)"	"a phallus may have evolved multiple times in amniotes. However, similarities in development across amniote external genitalia suggest that the phallus may have a single evolutionary origin. To resolve the evolutionary history of amniote genitalia, we performed three-dimensional reconstruction of Victorian era tuatara embryos to look for embryological evidence of external genital initiation. Despite the absence of an intromittent phallus in adult tuataras, our observations show that tuatara embryos develop genital anlagen. This illustrates that there is a conserved developmental stage of external genital development among all amniotes and suggests a single evolutionary origin of amniote external genitalia."	bgee	ANN	2016-05-02
