sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp	source
SAMEA9135837	ERP129698	ERX5671930	ERR6032622		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L002_R2_001.fastq.gz	FCA
SAMEA9135837	ERP129698	ERX5671930	ERR6032624		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA16_Male_body_adult_5dWT_Luo_sample1_S7_L004_R2_001.fastq.gz	FCA
SAMEA9135838	ERP129698	ERX5671931	ERR6032626		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L002_R2_001.fastq.gz	FCA
SAMEA9135838	ERP129698	ERX5671931	ERR6032628		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA17_Male_body_adult_5dWT_Luo_sample2_S8_L004_R2_001.fastq.gz	FCA
SAMEA9135849	ERP129698	ERX5671942	ERR6032671		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA27_Female_body_adult_5dWT_Luo_sample6_S18_L003_R2_001.fastq.gz	FCA
SAMEA9135841	ERP129698	ERX5671934	ERR6032637		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L001_R2_001.fastq.gz	FCA
SAMEA9135841	ERP129698	ERX5671934	ERR6032638		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L002_R2_001.fastq.gz	FCA
SAMEA9135841	ERP129698	ERX5671934	ERR6032639		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L003_R2_001.fastq.gz	FCA
SAMEA9135841	ERP129698	ERX5671934	ERR6032640		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA2_Body_S2_L004_R2_001.fastq.gz	FCA
SAMEA9135842	ERP129698	ERX5671935	ERR6032641		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L001_R2_001.fastq.gz	FCA
SAMEA9135842	ERP129698	ERX5671935	ERR6032642		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L002_R2_001.fastq.gz	FCA
SAMEA9135842	ERP129698	ERX5671935	ERR6032643		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L003_R2_001.fastq.gz	FCA
SAMEA9135842	ERP129698	ERX5671935	ERR6032644		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA20_Male_body_adult_5dWT_Luo_sample5_S11_L004_R2_001.fastq.gz	FCA
SAMEA9135843	ERP129698	ERX5671936	ERR6032645		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L001_R2_001.fastq.gz	FCA
SAMEA9135843	ERP129698	ERX5671936	ERR6032646		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L002_R2_001.fastq.gz	FCA
SAMEA9135843	ERP129698	ERX5671936	ERR6032647		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L003_R2_001.fastq.gz	FCA
SAMEA9135843	ERP129698	ERX5671936	ERR6032648		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA21_Male_body_adult_5dWT_Luo_sample6_S12_L004_R2_001.fastq.gz	FCA
SAMEA9135844	ERP129698	ERX5671937	ERR6032649		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L001_R2_001.fastq.gz	FCA
SAMEA9135844	ERP129698	ERX5671937	ERR6032650		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L002_R2_001.fastq.gz	FCA
SAMEA9135844	ERP129698	ERX5671937	ERR6032651		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L003_R2_001.fastq.gz	FCA
SAMEA9135844	ERP129698	ERX5671937	ERR6032652		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA22_Female_body_adult_5dWT_Luo_sample1_S13_L004_R2_001.fastq.gz	FCA
SAMEA9135845	ERP129698	ERX5671938	ERR6032653		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L001_R2_001.fastq.gz	FCA
SAMEA9135845	ERP129698	ERX5671938	ERR6032654		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L002_R2_001.fastq.gz	FCA
SAMEA9135845	ERP129698	ERX5671938	ERR6032655		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L003_R2_001.fastq.gz	FCA
SAMEA9135845	ERP129698	ERX5671938	ERR6032656		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA23_Female_body_adult_5dWT_Luo_sample2_S14_L004_R2_001.fastq.gz	FCA
SAMEA9135846	ERP129698	ERX5671939	ERR6032657		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L001_R2_001.fastq.gz	FCA
SAMEA9135846	ERP129698	ERX5671939	ERR6032658		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L002_R2_001.fastq.gz	FCA
SAMEA9135846	ERP129698	ERX5671939	ERR6032659		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L003_R2_001.fastq.gz	FCA
SAMEA9135846	ERP129698	ERX5671939	ERR6032660		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA24_Female_body_adult_5dWT_Luo_sample3_S15_L004_R2_001.fastq.gz	FCA
SAMEA9135847	ERP129698	ERX5671940	ERR6032661		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L001_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L001_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L001_R2_001.fastq.gz	FCA
SAMEA9135847	ERP129698	ERX5671940	ERR6032662		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L002_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L002_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L002_R2_001.fastq.gz	FCA
SAMEA9135847	ERP129698	ERX5671940	ERR6032663		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L003_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L003_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L003_R2_001.fastq.gz	FCA
SAMEA9135847	ERP129698	ERX5671940	ERR6032664		7227	Drosophila melanogaster		PAIRED	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L004_R2_001.fastq.gz	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L004_R1_001.fastq.gz;ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-10519/FCA25_Female_body_adult_5dWT_Luo_sample4_S16_L004_R2_001.fastq.gz	FCA
