libraryId	experimentId	platform	uberonId	uberonName	cellTypeId	cellTypeName	markers	stageId	stageName	infoOrgan	infoCellType	infoStage	sampleTitle	sampleSource	sampleDescription	sampleCharacteristics	cellTypeAnnotationStatus	stageAnnotationStatus	stageBiologicalStatus	sex	strain	speciesId	comment	annotatorId	lastModificationDate	replicate	infoReplicate	SRSId	tags	protocol	protocolType	whiteList	name_sample_id
SRX1790015	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000148	54-year-old human stage	Pancreatic islet	unsure	54 years	GSM2174075	NA	NA	NA	missing child term	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460798	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790026	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000148	54-year-old human stage	Pancreatic islet	unsure	54 years	GSM2174086	NA	NA	NA	missing child term	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460809	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790058	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000148	54-year-old human stage	Pancreatic islet	unsure	54 years	GSM2174118	NA	NA	NA	missing child term	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460841	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790089	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174149	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460872	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790103	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174163	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460886	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790118	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174178	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460901	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790120	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174180	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460903	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790123	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174183	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460906	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790124	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174184	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460907	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790143	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174203	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460924	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790146	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174206	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460928	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790152	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174212	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460934	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790174	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174234	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460957	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790188	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174248	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460970	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790206	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174266	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460991	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790207	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174267	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1460993	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790217	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174277	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461002	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790232	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174292	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461016	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790246	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174306	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461029	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790251	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174311	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461034	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790279	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174339	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461060	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790291	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174351	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461074	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790295	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174355	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461077	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790297	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174357	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461080	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790327	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174387	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461110	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790334	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174394	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461116	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790342	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174402	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461125	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790345	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174405	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461127	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790354	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174414	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461140	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790355	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174415	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461137	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1790361	SRP075496	NextSeq 500	UBERON:0001264	pancreas	CL:0002371	somatic cell		HsapDv:0000116	22-year-old human stage	Pancreatic islet	unsure	22 years	GSM2174421	NA	NA	NA	missing child term	perfect match	not documented	M	Asian	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1461143	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1787876	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2171934	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458660	scRNA-seq	SMART_seq2	Full-length	NA	NA
SRX1787878	SRP075496	NextSeq 500	UBERON:0000006	islet of Langerhans	CL:0000173	pancreatic D cell		HsapDv:0000115	21-year-old human stage	Pancreatic islet	delta	21 years	GSM2171936	NA	NA	NA	perfect match	perfect match	not documented	M	White	9606	PMID:28965763 To investigate the effect of physiological aging on pancreatic epithelial cells, we obtained pancreata from eight previously healthy donors operationally defined as juvenile (ages 1 month, 5 years, and 6 years), young adult (ages 21 years and 22 years), and adult/middle aged (ages 38 years, 44 years, and 54 years). Single pancreatic cells were purified by flow cytometry and their mRNA expression analyzed using scRNA-seq (Picelli et al., 2014) with transcript abundance expressed as counts per million (CPM) and the quality of individual cells assessed using an automated quality control pipeline (see STAR Methods for details); suppl.data Table 1 donor info	ANN	2019-11-26	NA	NA	SRS1458661	scRNA-seq	SMART_seq2	Full-length	NA	NA
