Gene stable ID	Transcript stable ID	AFFY HG U95B probe
ENSG00000176014	ENST00000590103	43355_s_at
ENSG00000176014	ENST00000586810	43355_s_at
ENSG00000176014	ENST00000417736	43355_s_at
ENSG00000176014	ENST00000317702	43355_s_at
ENSG00000176014	ENST00000591208	43355_s_at
ENSG00000176014	ENST00000591463	43355_s_at
ENSG00000230513	ENST00000429962	58790_at
ENSG00000230513	ENST00000662660	58790_at
ENSG00000197210	ENST00000420508	50275_at
ENSG00000134278	ENST00000409402	44727_at
ENSG00000134278	ENST00000410092	44727_at
ENSG00000215498	ENST00000451257	57967_at
ENSG00000215498	ENST00000415376	57967_at
ENSG00000283972	ENST00000639507	51972_at
ENSG00000206142	ENST00000447720	57967_at
ENSG00000206142	ENST00000436681	57967_at
ENSG00000206142	ENST00000416615	57967_at
ENSG00000206140	ENST00000456303	48071_at
ENSG00000206140	ENST00000621561	48071_at
ENSG00000206140	ENST00000415764	48071_at
ENSG00000206140	ENST00000432134	48071_at
ENSG00000206140	ENST00000449424	48071_at
ENSG00000206140	ENST00000456153	48071_at
ENSG00000206140	ENST00000453397	48071_at
ENSG00000206140	ENST00000413877	48071_at
ENSG00000206140	ENST00000417708	48071_at
ENSG00000206140	ENST00000427147	48071_at
ENSG00000206140	ENST00000425458	48071_at
ENSG00000206140	ENST00000446867	48071_at
ENSG00000206140	ENST00000536718	48071_at
ENSG00000101624	ENST00000590143	47681_at
ENSG00000101624	ENST00000590143	44570_at
ENSG00000101624	ENST00000262127	52283_i_at
ENSG00000101624	ENST00000262127	52285_f_at
ENSG00000101624	ENST00000262127	47681_at
ENSG00000101624	ENST00000262127	44570_at
ENSG00000101624	ENST00000423709	52283_i_at
ENSG00000101624	ENST00000423709	52285_f_at
ENSG00000101624	ENST00000423709	47681_at
ENSG00000101624	ENST00000423709	44570_at
ENSG00000101624	ENST00000589490	44570_at
ENSG00000101624	ENST00000587666	47681_at
ENSG00000161179	ENST00000464015	44559_at
ENSG00000161179	ENST00000468686	44559_at
ENSG00000161179	ENST00000292778	44559_at
ENSG00000161179	ENST00000415762	44559_at
ENSG00000161179	ENST00000473985	44559_at
ENSG00000161179	ENST00000482998	44559_at
ENSG00000161179	ENST00000398873	44559_at
ENSG00000128228	ENST00000248958	54144_at
ENSG00000128228	ENST00000466935	54144_at
ENSG00000125898	ENST00000381941	59113_at
ENSG00000125898	ENST00000304189	59113_at
ENSG00000125898	ENST00000381939	59113_at
ENSG00000125898	ENST00000246100	59113_at
ENSG00000125898	ENST00000541082	59113_at
ENSG00000101282	ENST00000217260	49062_at
ENSG00000125818	ENST00000333082	43841_at
ENSG00000125818	ENST00000333082	50920_at
ENSG00000125818	ENST00000335877	43841_at
ENSG00000125818	ENST00000335877	50920_at
ENSG00000125818	ENST00000484891	50920_at
ENSG00000100027	ENST00000339468	52798_at
ENSG00000100030	ENST00000215832	45715_at
ENSG00000125775	ENST00000381812	53995_at
ENSG00000125775	ENST00000360779	53995_at
ENSG00000125775	ENST00000381808	53995_at
ENSG00000125775	ENST00000339987	53995_at
ENSG00000125775	ENST00000467129	53995_at
ENSG00000224086	ENST00000458178	46430_at
ENSG00000224086	ENST00000653280	46430_at
ENSG00000101639	ENST00000506447	56128_at
ENSG00000101639	ENST00000513432	56128_at
ENSG00000101639	ENST00000511820	56128_at
ENSG00000101639	ENST00000510237	56128_at
ENSG00000101639	ENST00000589993	56128_at
ENSG00000101639	ENST00000540847	56128_at
ENSG00000101639	ENST00000513183	56128_at
ENSG00000101639	ENST00000325971	56128_at
ENSG00000101639	ENST00000430049	56128_at
ENSG00000267286	ENST00000593121	47262_at
ENSG00000089012	ENST00000478145	47039_at
ENSG00000089012	ENST00000381580	47039_at
ENSG00000089012	ENST00000344103	47039_at
ENSG00000089012	ENST00000303415	47039_at
ENSG00000089012	ENST00000497407	47039_at
ENSG00000089012	ENST00000216927	47039_at
ENSG00000089012	ENST00000381583	47039_at
ENSG00000275004	ENST00000626650	46397_at
ENSG00000275004	ENST00000626650	51835_at
ENSG00000275004	ENST00000619852	46397_at
ENSG00000275004	ENST00000619852	51835_at
ENSG00000275004	ENST00000613655	46397_at
ENSG00000275004	ENST00000613655	51835_at
ENSG00000168675	ENST00000587440	59762_at
ENSG00000168675	ENST00000592657	59762_at
ENSG00000168675	ENST00000590308	51352_at
ENSG00000177150	ENST00000651643	57688_at
ENSG00000177150	ENST00000651643	51019_at
ENSG00000177150	ENST00000322247	57688_at
ENSG00000177150	ENST00000322247	51019_at
ENSG00000177150	ENST00000402563	57688_at
ENSG00000177150	ENST00000402563	51019_at
ENSG00000177150	ENST00000585785	57688_at
ENSG00000177150	ENST00000588475	57688_at
ENSG00000177150	ENST00000592976	57688_at
ENSG00000175322	ENST00000591393	46754_at
ENSG00000100218	ENST00000216036	45947_at
ENSG00000100218	ENST00000439064	54120_at
ENSG00000100218	ENST00000452757	42593_at
ENSG00000100218	ENST00000406876	42593_at
ENSG00000067900	ENST00000399799	42928_at
ENSG00000067900	ENST00000635540	42928_at
ENSG00000258713	ENST00000603872	47454_at
ENSG00000258713	ENST00000380589	47454_at
ENSG00000189269	ENST00000317749	59408_at
ENSG00000132635	ENST00000474714	44637_at
ENSG00000132635	ENST00000487501	44637_at
ENSG00000132635	ENST00000360652	44637_at
ENSG00000132635	ENST00000356872	44637_at
ENSG00000215305	ENST00000380445	44684_at
ENSG00000215305	ENST00000380469	44684_at
ENSG00000215305	ENST00000380443	44684_at
ENSG00000215305	ENST00000466415	44684_at
ENSG00000101752	ENST00000261537	45761_at
ENSG00000101752	ENST00000261537	50934_at
ENSG00000187792	ENST00000341976	59530_at
ENSG00000265142	ENST00000581072	46898_at
ENSG00000283927	ENST00000385052	46898_at
ENSG00000250479	ENST00000520222	57210_at
ENSG00000250479	ENST00000401675	57210_at
ENSG00000250479	ENST00000484558	57210_at
ENSG00000250479	ENST00000523865	57210_at
ENSG00000250479	ENST00000517886	57210_at
ENSG00000266010	ENST00000583490	56806_at
ENSG00000266010	ENST00000649729	56806_at
ENSG00000266010	ENST00000584373	56806_at
ENSG00000266010	ENST00000579431	56806_at
ENSG00000266010	ENST00000584201	56806_at
ENSG00000266010	ENST00000650323	56806_at
ENSG00000212710	ENST00000525417	42123_at
ENSG00000212710	ENST00000391403	42123_at
ENSG00000215251	ENST00000380266	56996_at
ENSG00000198171	ENST00000496781	44134_at
ENSG00000198171	ENST00000354488	44134_at
ENSG00000198171	ENST00000470203	44134_at
ENSG00000134508	ENST00000579963	48558_at
ENSG00000134508	ENST00000256925	48558_at
ENSG00000134508	ENST00000585061	48558_at
ENSG00000134508	ENST00000420687	48558_at
ENSG00000088836	ENST00000488544	58140_at
ENSG00000088854	ENST00000252032	52983_at
ENSG00000088854	ENST00000252032	53706_at
ENSG00000154065	ENST00000592179	46032_at
ENSG00000154065	ENST00000591280	46032_at
ENSG00000154065	ENST00000322980	46032_at
ENSG00000154065	ENST00000591617	46032_at
ENSG00000088827	ENST00000419548	44673_at
ENSG00000088827	ENST00000344754	44673_at
ENSG00000101220	ENST00000399683	50314_i_at
ENSG00000101220	ENST00000399683	50316_f_at
ENSG00000101220	ENST00000217195	50314_i_at
ENSG00000101220	ENST00000217195	50316_f_at
ENSG00000101220	ENST00000399672	50314_i_at
ENSG00000101220	ENST00000399672	50316_f_at
ENSG00000101220	ENST00000379772	50314_i_at
ENSG00000101220	ENST00000379772	50316_f_at
ENSG00000232545	ENST00000444093	42441_at
ENSG00000128262	ENST00000414583	50275_at
ENSG00000275491	ENST00000613868	42298_at
ENSG00000125779	ENST00000464452	54567_at
ENSG00000199024	ENST00000362154	54567_at
ENSG00000101236	ENST00000336095	47155_at
ENSG00000101236	ENST00000358395	47155_at
ENSG00000138867	ENST00000621833	46719_at
ENSG00000138867	ENST00000407471	46719_at
ENSG00000138867	ENST00000435822	46719_at
ENSG00000138867	ENST00000398245	46719_at
ENSG00000138867	ENST00000490922	46719_at
ENSG00000100028	ENST00000215829	44100_at
ENSG00000171864	ENST00000305817	55257_at
ENSG00000178026	ENST00000446942	57476_at
ENSG00000178026	ENST00000318753	57476_at
ENSG00000178026	ENST00000491910	57476_at
ENSG00000178026	ENST00000404045	57476_at
ENSG00000178026	ENST00000460524	57476_at
ENSG00000168234	ENST00000584095	58156_i_at
ENSG00000168234	ENST00000584095	58158_r_at
ENSG00000089063	ENST00000379277	45765_at
ENSG00000089063	ENST00000492419	45765_at
ENSG00000089063	ENST00000379299	45765_at
ENSG00000089063	ENST00000379286	45765_at
ENSG00000089063	ENST00000379279	45765_at
ENSG00000089063	ENST00000379283	45765_at
ENSG00000089063	ENST00000342308	45765_at
ENSG00000089063	ENST00000202834	45765_at
ENSG00000284070	ENST00000639904	50275_at
ENSG00000125772	ENST00000379019	48095_at
ENSG00000125772	ENST00000418646	48095_at
ENSG00000125772	ENST00000481038	48095_at
ENSG00000171984	ENST00000303142	59646_at
ENSG00000171984	ENST00000445603	59646_at
ENSG00000171984	ENST00000442185	59646_at
ENSG00000197077	ENST00000401395	54989_at
ENSG00000197077	ENST00000637069	54989_at
ENSG00000197077	ENST00000358431	54989_at
ENSG00000089195	ENST00000473131	49026_at
ENSG00000089195	ENST00000473131	59737_at
ENSG00000089195	ENST00000466974	49026_at
ENSG00000089195	ENST00000466974	59737_at
ENSG00000089195	ENST00000203001	49026_at
ENSG00000089195	ENST00000203001	59737_at
ENSG00000089195	ENST00000493972	49026_at
ENSG00000089195	ENST00000453074	49026_at
ENSG00000089195	ENST00000453074	59737_at
ENSG00000125885	ENST00000610722	47148_r_at
ENSG00000125885	ENST00000265187	47148_r_at
ENSG00000125885	ENST00000378883	47148_r_at
ENSG00000125885	ENST00000378896	47148_r_at
ENSG00000125885	ENST00000378886	47148_r_at
ENSG00000272942	ENST00000609330	59362_at
ENSG00000100077	ENST00000324198	52075_at
ENSG00000198795	ENST00000361524	44116_at
ENSG00000198795	ENST00000584787	44116_at
ENSG00000198795	ENST00000399425	44116_at
ENSG00000101311	ENST00000478194	49195_at
ENSG00000101311	ENST00000217289	49195_at
ENSG00000101311	ENST00000536936	49195_at
ENSG00000141380	ENST00000415083	59084_at
ENSG00000141380	ENST00000542420	59084_at
ENSG00000141380	ENST00000579640	59084_at
ENSG00000182621	ENST00000437439	42122_at
ENSG00000141384	ENST00000269142	45663_at
ENSG00000141384	ENST00000418698	45663_at
ENSG00000134504	ENST00000579973	47324_at
ENSG00000134504	ENST00000579973	44113_at
ENSG00000134504	ENST00000408011	47324_at
ENSG00000134504	ENST00000408011	44113_at
ENSG00000134504	ENST00000580059	47324_at
ENSG00000134504	ENST00000580059	44113_at
ENSG00000134504	ENST00000577255	47324_at
ENSG00000134504	ENST00000577255	44113_at
ENSG00000134504	ENST00000580191	47324_at
ENSG00000134504	ENST00000580191	44113_at
ENSG00000134504	ENST00000582494	47324_at
ENSG00000134504	ENST00000582494	44113_at
ENSG00000134504	ENST00000580638	47324_at
ENSG00000134504	ENST00000580638	44113_at
ENSG00000134504	ENST00000417602	47324_at
ENSG00000134504	ENST00000417602	44113_at
ENSG00000134504	ENST00000317932	47324_at
ENSG00000134504	ENST00000317932	44113_at
ENSG00000277534	ENST00000620414	50964_at
ENSG00000277534	ENST00000620414	48308_at
ENSG00000128203	ENST00000215906	59052_at
ENSG00000128203	ENST00000215906	43986_at
ENSG00000154080	ENST00000618847	45880_at
ENSG00000154080	ENST00000581714	45880_at
ENSG00000154080	ENST00000580774	45880_at
ENSG00000100099	ENST00000398145	44313_at
ENSG00000100099	ENST00000398145	54037_at
ENSG00000100099	ENST00000491142	44313_at
ENSG00000100099	ENST00000429411	44313_at
ENSG00000100099	ENST00000429411	54037_at
ENSG00000100099	ENST00000464362	44313_at
ENSG00000100099	ENST00000464362	54037_at
ENSG00000100099	ENST00000402105	44313_at
ENSG00000100099	ENST00000402105	54037_at
ENSG00000100099	ENST00000336873	44313_at
ENSG00000100099	ENST00000336873	54037_at
ENSG00000100099	ENST00000439453	44313_at
ENSG00000100099	ENST00000439453	54037_at
ENSG00000100099	ENST00000466781	44313_at
ENSG00000100099	ENST00000466781	54037_at
ENSG00000100099	ENST00000496385	54037_at
ENSG00000134762	ENST00000360428	47119_at
ENSG00000134762	ENST00000434452	47119_at
ENSG00000134755	ENST00000251081	47578_at
ENSG00000134755	ENST00000280904	47578_at
ENSG00000134755	ENST00000648081	47578_at
ENSG00000225783	ENST00000643270	57575_at
ENSG00000225783	ENST00000616469	59081_at
ENSG00000225783	ENST00000616469	57575_at
ENSG00000225783	ENST00000620145	59081_at
ENSG00000225783	ENST00000620145	57575_at
ENSG00000225783	ENST00000616213	59081_at
ENSG00000225783	ENST00000616213	57575_at
ENSG00000225783	ENST00000613780	59081_at
ENSG00000225783	ENST00000613780	57575_at
ENSG00000225783	ENST00000665574	57575_at
ENSG00000125863	ENST00000347364	58853_at
ENSG00000125863	ENST00000347364	45623_at
ENSG00000125863	ENST00000347364	44143_at
ENSG00000125863	ENST00000651692	58853_at
ENSG00000125863	ENST00000651692	45623_at
ENSG00000125863	ENST00000651692	44143_at
ENSG00000125863	ENST00000652676	45623_at
ENSG00000125863	ENST00000652676	44143_at
ENSG00000125863	ENST00000399054	58853_at
ENSG00000125863	ENST00000399054	45623_at
ENSG00000125863	ENST00000399054	44143_at
ENSG00000285508	ENST00000609375	58853_at
ENSG00000285508	ENST00000609375	44143_at
ENSG00000046604	ENST00000261590	52016_at
ENSG00000118271	ENST00000541025	48169_at
ENSG00000141437	ENST00000269205	47443_at
ENSG00000141437	ENST00000672005	47443_at
ENSG00000180957	ENST00000335272	54881_at
ENSG00000180957	ENST00000320996	54881_at
ENSG00000180957	ENST00000465179	43082_r_at
ENSG00000180957	ENST00000455418	54881_at
ENSG00000134758	ENST00000261593	48569_at
ENSG00000134758	ENST00000261593	48570_at
ENSG00000134758	ENST00000261593	50567_r_at
ENSG00000134758	ENST00000257190	48569_at
ENSG00000134758	ENST00000257190	48570_at
ENSG00000134758	ENST00000257190	50567_r_at
ENSG00000089123	ENST00000480436	48312_at
ENSG00000089123	ENST00000480436	47731_at
ENSG00000089123	ENST00000337743	48312_at
ENSG00000089048	ENST00000202816	47147_at
ENSG00000197705	ENST00000359358	55388_at
ENSG00000166960	ENST00000581852	57399_at
ENSG00000166960	ENST00000581524	57399_at
ENSG00000166960	ENST00000383096	57399_at
ENSG00000166960	ENST00000300227	57399_at
ENSG00000166960	ENST00000579916	57399_at
ENSG00000166960	ENST00000583930	57399_at
ENSG00000166960	ENST00000403303	57399_at
ENSG00000166960	ENST00000406524	57399_at
ENSG00000125848	ENST00000378053	51014_at
ENSG00000125848	ENST00000341420	51014_at
ENSG00000089177	ENST00000354981	49892_at
ENSG00000089177	ENST00000636835	49892_at
ENSG00000089177	ENST00000355755	49892_at
ENSG00000125870	ENST00000377943	44293_at
ENSG00000125870	ENST00000246071	44293_at
ENSG00000125879	ENST00000246081	51003_at
ENSG00000125879	ENST00000486129	51003_at
ENSG00000125851	ENST00000377899	46562_at
ENSG00000125851	ENST00000262545	46562_at
ENSG00000134769	ENST00000598334	55472_r_at
ENSG00000134769	ENST00000399121	55472_r_at
ENSG00000134769	ENST00000595022	55472_r_at
ENSG00000134769	ENST00000348997	42718_i_at
ENSG00000134769	ENST00000348997	42719_r_at
ENSG00000134769	ENST00000592449	55472_r_at
ENSG00000134769	ENST00000283365	55472_r_at
ENSG00000134769	ENST00000444659	55472_r_at
ENSG00000159873	ENST00000249064	43479_at
ENSG00000159873	ENST00000448492	43479_at
ENSG00000159873	ENST00000421503	43479_at
ENSG00000089006	ENST00000483485	56571_at
ENSG00000089006	ENST00000483485	56568_at
ENSG00000089006	ENST00000377759	56571_at
ENSG00000089006	ENST00000377759	56568_at
ENSG00000089006	ENST00000490175	56571_at
ENSG00000089006	ENST00000490175	56568_at
ENSG00000089006	ENST00000377768	56571_at
ENSG00000089006	ENST00000377768	56568_at
ENSG00000089006	ENST00000484809	56571_at
ENSG00000089006	ENST00000606570	56571_at
ENSG00000089006	ENST00000491090	56571_at
ENSG00000089006	ENST00000491090	56568_at
ENSG00000089006	ENST00000476648	56571_at
ENSG00000089006	ENST00000476648	56568_at
ENSG00000089006	ENST00000463050	56568_at
ENSG00000183762	ENST00000400335	47771_at
ENSG00000183762	ENST00000400335	43993_at
ENSG00000183762	ENST00000407188	47771_at
ENSG00000149474	ENST00000677174	54053_at
ENSG00000149474	ENST00000677573	54053_at
ENSG00000149474	ENST00000377681	54053_at
ENSG00000149474	ENST00000678777	54053_at
ENSG00000149474	ENST00000676992	54053_at
ENSG00000149474	ENST00000677266	54053_at
ENSG00000149474	ENST00000677610	54053_at
ENSG00000149474	ENST00000676935	54053_at
ENSG00000149474	ENST00000464792	54053_at
ENSG00000149474	ENST00000435364	54053_at
ENSG00000149474	ENST00000678772	54053_at
ENSG00000149474	ENST00000489634	54053_at
ENSG00000182944	ENST00000437155	51087_at
ENSG00000182944	ENST00000483415	51087_at
ENSG00000182944	ENST00000455726	51087_at
ENSG00000182944	ENST00000479135	51087_at
ENSG00000186812	ENST00000261333	46144_at
ENSG00000186812	ENST00000355632	46144_at
ENSG00000186812	ENST00000592264	46144_at
ENSG00000186812	ENST00000591505	46144_at
ENSG00000186814	ENST00000333206	54767_at
ENSG00000186814	ENST00000420878	54767_at
ENSG00000186814	ENST00000590777	54767_at
ENSG00000186814	ENST00000610712	54767_at
ENSG00000089050	ENST00000337227	54086_at
ENSG00000279989	ENST00000624194	46144_at
ENSG00000257267	ENST00000399070	49107_at
ENSG00000141428	ENST00000592875	51966_at
ENSG00000141428	ENST00000269194	51966_at
ENSG00000141428	ENST00000587873	51966_at
ENSG00000141428	ENST00000333234	51966_at
ENSG00000141428	ENST00000610527	51966_at
ENSG00000141428	ENST00000618334	51966_at
ENSG00000141425	ENST00000590898	49318_at
ENSG00000141425	ENST00000399022	49318_at
ENSG00000141425	ENST00000399022	57569_at
ENSG00000141425	ENST00000357384	49318_at
ENSG00000132631	ENST00000377428	57020_at
ENSG00000185052	ENST00000328041	57588_at
ENSG00000185052	ENST00000613834	57588_at
ENSG00000134759	ENST00000358232	59490_at
ENSG00000134759	ENST00000358232	55557_at
ENSG00000134759	ENST00000358232	44934_at
ENSG00000134759	ENST00000351393	55557_at
ENSG00000134759	ENST00000442325	55557_at
ENSG00000134759	ENST00000423854	55557_at
ENSG00000134759	ENST00000539560	55557_at
ENSG00000134759	ENST00000350494	55557_at
ENSG00000134759	ENST00000542824	55557_at
ENSG00000134759	ENST00000540766	59490_at
ENSG00000134759	ENST00000540766	55557_at
ENSG00000134759	ENST00000545302	59490_at
ENSG00000134759	ENST00000545302	55557_at
ENSG00000134759	ENST00000541748	59490_at
ENSG00000134759	ENST00000541748	55557_at
ENSG00000134759	ENST00000536830	59490_at
ENSG00000134759	ENST00000536830	55557_at
ENSG00000134759	ENST00000544274	59490_at
ENSG00000134759	ENST00000544274	55557_at
ENSG00000132669	ENST00000467569	46454_at
ENSG00000186575	ENST00000361452	53097_at
ENSG00000186575	ENST00000338641	53097_at
ENSG00000186575	ENST00000672896	53097_at
ENSG00000186575	ENST00000413209	53097_at
ENSG00000089101	ENST00000245957	54284_at
ENSG00000089101	ENST00000431753	54284_at
ENSG00000089101	ENST00000476414	54284_at
ENSG00000134775	ENST00000257209	50300_g_at
ENSG00000134775	ENST00000257209	50298_at
ENSG00000134775	ENST00000590592	50300_g_at
ENSG00000134775	ENST00000590592	50298_at
ENSG00000134775	ENST00000359247	50300_g_at
ENSG00000134775	ENST00000359247	50298_at
ENSG00000134775	ENST00000591635	50300_g_at
ENSG00000134775	ENST00000591635	50298_at
ENSG00000134775	ENST00000592930	50300_g_at
ENSG00000134775	ENST00000592930	50298_at
ENSG00000134775	ENST00000592128	50300_g_at
ENSG00000134775	ENST00000592128	50298_at
ENSG00000134775	ENST00000585579	50300_g_at
ENSG00000188559	ENST00000430436	44840_s_at
ENSG00000188559	ENST00000430436	54789_at
ENSG00000188559	ENST00000202677	44840_s_at
ENSG00000188559	ENST00000202677	54789_at
ENSG00000188559	ENST00000427175	59200_at
ENSG00000134779	ENST00000590258	46848_at
ENSG00000134779	ENST00000334295	46922_at
ENSG00000088930	ENST00000377191	45825_at
ENSG00000150477	ENST00000592611	45111_at
ENSG00000150477	ENST00000591619	45111_at
ENSG00000150477	ENST00000601437	45111_at
ENSG00000259974	ENST00000420070	55714_at
ENSG00000259974	ENST00000564492	55714_at
ENSG00000259974	ENST00000609300	55714_at
ENSG00000178726	ENST00000377103	47860_at
ENSG00000125810	ENST00000246006	55040_at
ENSG00000125810	ENST00000246006	59666_at
ENSG00000132661	ENST00000254998	48836_s_at
ENSG00000125812	ENST00000338121	43486_at
ENSG00000125812	ENST00000377051	43486_at
ENSG00000125814	ENST00000377026	53776_at
ENSG00000125814	ENST00000398425	53776_at
ENSG00000125814	ENST00000432543	53776_at
ENSG00000125814	ENST00000617876	53776_at
ENSG00000100330	ENST00000401950	46615_at
ENSG00000100330	ENST00000333027	46615_at
ENSG00000268566	ENST00000597142	42195_at
ENSG00000268566	ENST00000598549	42195_at
ENSG00000268566	ENST00000663576	42195_at
ENSG00000101439	ENST00000398411	45850_at
ENSG00000286559	ENST00000670258	42111_at
ENSG00000232200	ENST00000453921	50437_at
ENSG00000101463	ENST00000376862	52531_at
ENSG00000101463	ENST00000376862	44974_at
ENSG00000101463	ENST00000376862	43994_at
ENSG00000101474	ENST00000451442	48829_s_at
ENSG00000101474	ENST00000451442	57905_at
ENSG00000101474	ENST00000217456	48829_s_at
ENSG00000101474	ENST00000217456	57905_at
ENSG00000154930	ENST00000484396	48752_s_at
ENSG00000154930	ENST00000323482	48752_s_at
ENSG00000154930	ENST00000432802	48752_s_at
ENSG00000154930	ENST00000537502	48752_s_at
ENSG00000239282	ENST00000459785	52049_at
ENSG00000239282	ENST00000407689	52049_at
ENSG00000239282	ENST00000404953	52049_at
ENSG00000239282	ENST00000440839	52049_at
ENSG00000239282	ENST00000421236	52049_at
ENSG00000239282	ENST00000497605	52049_at
ENSG00000248751	ENST00000330168	52049_at
ENSG00000248751	ENST00000434987	52049_at
ENSG00000248751	ENST00000434291	52049_at
ENSG00000248751	ENST00000418047	52049_at
ENSG00000248751	ENST00000447976	52049_at
ENSG00000132872	ENST00000255224	55029_r_at
ENSG00000197586	ENST00000354989	48870_s_at
ENSG00000197586	ENST00000354989	43845_s_at
ENSG00000197586	ENST00000360031	48870_s_at
ENSG00000197586	ENST00000360031	43845_s_at
ENSG00000197586	ENST00000376652	48870_s_at
ENSG00000197586	ENST00000376652	43845_s_at
ENSG00000197586	ENST00000433259	48870_s_at
ENSG00000197586	ENST00000433259	43845_s_at
ENSG00000197586	ENST00000376666	48870_s_at
ENSG00000197586	ENST00000376666	43845_s_at
ENSG00000197586	ENST00000485936	48870_s_at
ENSG00000197586	ENST00000485936	43845_s_at
ENSG00000197586	ENST00000463734	48870_s_at
ENSG00000197586	ENST00000463734	43845_s_at
ENSG00000197586	ENST00000490187	48870_s_at
ENSG00000197586	ENST00000490187	43845_s_at
ENSG00000266988	ENST00000590257	47642_at
ENSG00000266988	ENST00000666629	47642_at
ENSG00000100003	ENST00000615189	42584_at
ENSG00000100003	ENST00000617837	42584_at
ENSG00000152223	ENST00000590854	57644_at
ENSG00000152223	ENST00000282041	57644_at
ENSG00000152229	ENST00000589328	41971_at
ENSG00000152229	ENST00000409746	41971_at
ENSG00000133488	ENST00000255858	43668_at
ENSG00000133488	ENST00000321205	43668_at
ENSG00000133488	ENST00000320982	43668_at
ENSG00000133488	ENST00000381982	43668_at
ENSG00000213742	ENST00000414393	44380_g_at
ENSG00000213742	ENST00000414393	44379_at
ENSG00000213742	ENST00000455791	44380_g_at
ENSG00000213742	ENST00000439498	44380_g_at
ENSG00000130684	ENST00000252979	47401_at
ENSG00000175170	ENST00000670112	47834_at
ENSG00000141622	ENST00000587853	45468_at
ENSG00000141622	ENST00000588679	45468_at
ENSG00000125804	ENST00000376398	50032_at
ENSG00000287569	ENST00000668826	47834_at
ENSG00000101638	ENST00000538168	47836_at
ENSG00000101638	ENST00000315087	47836_at
ENSG00000100036	ENST00000451479	43773_at
ENSG00000078043	ENST00000585916	55238_at
ENSG00000078043	ENST00000585916	45868_at
ENSG00000078043	ENST00000324794	42255_at
ENSG00000282826	ENST00000358464	57999_f_at
ENSG00000184792	ENST00000407373	54940_at
ENSG00000184792	ENST00000332585	54940_at
ENSG00000184792	ENST00000431368	54940_at
ENSG00000184792	ENST00000452656	54940_at
ENSG00000184792	ENST00000496575	50766_at
ENSG00000184792	ENST00000535268	54940_at
ENSG00000184792	ENST00000437268	54940_at
ENSG00000184792	ENST00000403222	54940_at
ENSG00000167216	ENST00000592005	42041_at
ENSG00000167216	ENST00000245121	42041_at
ENSG00000167216	ENST00000356157	42041_at
ENSG00000167216	ENST00000588433	42041_at
ENSG00000167216	ENST00000586198	42041_at
ENSG00000167216	ENST00000591522	42041_at
ENSG00000280212	ENST00000623573	42041_at
ENSG00000167220	ENST00000588183	56322_at
ENSG00000167220	ENST00000300605	56322_at
ENSG00000167220	ENST00000588861	56322_at
ENSG00000167220	ENST00000587841	56322_at
ENSG00000286483	ENST00000655308	43567_f_at
ENSG00000224628	ENST00000445194	43798_s_at
ENSG00000267228	ENST00000602459	56322_at
ENSG00000180483	ENST00000492344	47637_at
ENSG00000180483	ENST00000339144	47637_at
ENSG00000180483	ENST00000376321	47637_at
ENSG00000180483	ENST00000376315	42625_at
ENSG00000175387	ENST00000262160	57493_at
ENSG00000175387	ENST00000262160	53730_at
ENSG00000175387	ENST00000262160	50764_at
ENSG00000175387	ENST00000402690	57493_at
ENSG00000175387	ENST00000402690	53730_at
ENSG00000175387	ENST00000402690	50764_at
ENSG00000175387	ENST00000356825	57493_at
ENSG00000175387	ENST00000356825	53730_at
ENSG00000175387	ENST00000356825	50764_at
ENSG00000101294	ENST00000650367	55366_at
ENSG00000101294	ENST00000492709	55366_at
ENSG00000101294	ENST00000469097	55366_at
ENSG00000101294	ENST00000649583	55765_at
ENSG00000101294	ENST00000649583	55366_at
ENSG00000101294	ENST00000460389	55366_at
ENSG00000101294	ENST00000494153	55366_at
ENSG00000101294	ENST00000468559	55366_at
ENSG00000101294	ENST00000493364	55366_at
ENSG00000101294	ENST00000487281	55366_at
ENSG00000133422	ENST00000397641	57548_at
ENSG00000253352	ENST00000646496	51693_at
ENSG00000253352	ENST00000646496	53033_at
ENSG00000253352	ENST00000644773	51693_at
ENSG00000253352	ENST00000644773	53033_at
ENSG00000253352	ENST00000569384	51693_at
ENSG00000253352	ENST00000569384	53033_at
ENSG00000253352	ENST00000643920	51693_at
ENSG00000253352	ENST00000643920	53033_at
ENSG00000253352	ENST00000602971	53033_at
ENSG00000253352	ENST00000519077	51693_at
ENSG00000253352	ENST00000519077	53033_at
ENSG00000253352	ENST00000643280	53033_at
ENSG00000253352	ENST00000643071	51693_at
ENSG00000253352	ENST00000643071	53033_at
ENSG00000253352	ENST00000540687	53033_at
ENSG00000253352	ENST00000644027	51693_at
ENSG00000253352	ENST00000644027	53033_at
ENSG00000253352	ENST00000647354	51693_at
ENSG00000253352	ENST00000647354	53033_at
ENSG00000253352	ENST00000643553	51693_at
ENSG00000253352	ENST00000643553	53033_at
ENSG00000253352	ENST00000569149	53033_at
ENSG00000253352	ENST00000563812	53033_at
ENSG00000253352	ENST00000521091	53033_at
ENSG00000253352	ENST00000643077	51693_at
ENSG00000253352	ENST00000643077	53033_at
ENSG00000253352	ENST00000602393	53033_at
ENSG00000101898	ENST00000394552	55765_at
ENSG00000088325	ENST00000340513	45574_g_at
ENSG00000088325	ENST00000300403	45574_g_at
ENSG00000101306	ENST00000375994	52752_at
ENSG00000101306	ENST00000375985	52752_at
